ENTRY            D0744   20251124                             D151D074400000001 
SUBENT        D0744001   20251124                             D151D074400100001 
BIB                 10         22                                 D074400100002 
TITLE      Inclusive spectra of protons and alpha particles from  D074400100003 
            reactions induced by protons with an energy of        D074400100004 
            30.0 MeV on the 209Bi nucleus                         D074400100005 
AUTHOR     (A.Duisebaev, B.A.Duisebaev, T.K.Zholdybayev,          D074400100006 
            B.M.Sadykov, K.M.Ismailov)                            D074400100007 
INSTITUTE  (4KASKAZ)                                              D074400100008 
           (4KASKAS) Nazarbaev University, Astana                 D074400100009 
REFERENCE  (J,BAS,78,601,2014)                                    D074400100010 
           (J,IZV,78,815,2014) Russian original                   D074400100011 
FACILITY   (CYCLO,4KASKAZ) U-150M                                 D074400100012 
SAMPLE     Self-sustaining foils (3 to 7 mg/cm2) produced via ion D074400100013 
            plasma spraying                                       D074400100014 
METHOD     (BCINT,EDE)                                            D074400100015 
ERR-ANALYS (ERR-T) Total uncertainty                              D074400100016 
           (ERR-SYS,,10.) Total systematic uncertainty  (<10%)    D074400100017 
           (ERR-1,,7.)    Target thickness               (<7%)    D074400100018 
           (ERR-2)        Current integrator calibration  (1%)    D074400100019 
           (ERR-3)        Solid angle of spectrometer   (1.3%)    D074400100020 
STATUS     (APRVD) Proof-read by Timur Zholdybayev (2015-05-21)   D074400100021 
HISTORY    (20141005C) Nurzat Kenzhebayev                         D074400100022 
           (20150520R) On. Received from Timur Zholdybayev.       D074400100023 
           (20251124A) T.Zholdybayev. Major revision in 002-003.  D074400100024 
ENDBIB              22          0                                 D074400100025 
COMMON               5          3                                 D074400100026 
EN         EN-ERR     ANG-ERR    ERR-2      ERR-3                 D074400100027 
MEV        PER-CENT   ADEG       PER-CENT   PER-CENT              D074400100028 
 30.0       1.2        0.5        1.         1.3                  D074400100029 
ENDCOMMON            3          0                                 D074400100030 
ENDSUBENT           29          0                                 D074400199999 
SUBENT        D0744002   20251124                             D151D074400200001 
BIB                  5          6                                 D074400200002 
REACTION   (83-BI-209(P,X)1-H-1,,DA/DE)                           D074400200003 
DETECTOR   (TELES,SI,CSICR) dE Si detector (100 um thick) and     D074400200004 
            CsI(Tl) E detector (2.5 cm thick). 4.62E-5 sr.        D074400200005 
ERR-ANALYS (ERR-S,1.,4.) Statistical uncertainty (1-4%)           D074400200006 
STATUS     (TABLE) Fig.2 of Bull.Rus.Acad.Sci.Ser.Phys.78(2014)601D074400200007 
HISTORY    (20251124A) T.Zholdybayev: E->E-CM, DATA->DATA-CM.     D074400200008 
ENDBIB               6          0                                 D074400200009 
NOCOMMON             0          0                                 D074400200010 
DATA                 4        298                                 D074400200011 
ANG        E-CM       DATA-CM    ERR-T                            D074400200012 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        D074400200013 
  30.        9.9           3.5640  0.4723                         D074400200014 
  30.       10.4           4.1020  0.5284                         D074400200015 
  30.       10.8           4.5020  0.5699                         D074400200016 
  30.       11.3           5.3630  0.6587                         D074400200017 
  30.       11.8           5.5800  0.6810                         D074400200018 
  30.       12.3           5.2690  0.6491                         D074400200019 
  30.       12.8           5.3510  0.6575                         D074400200020 
  30.       13.3           5.6630  0.6897                         D074400200021 
  30.       13.8           6.5880  0.7845                         D074400200022 
  30.       14.3           5.9610  0.7202                         D074400200023 
  30.       14.8           6.9850  0.8251                         D074400200024 
  30.       15.3           5.9300  0.7171                         D074400200025 
  30.       15.8           5.2020  0.6423                         D074400200026 
  30.       16.3           5.5950  0.6828                         D074400200027 
  30.       16.8           6.0000  0.7243                         D074400200028 
  30.       17.3           5.7440  0.6981                         D074400200029 
  30.       17.8           5.3140  0.6539                         D074400200030 
  30.       18.3           6.3650  0.7617                         D074400200031 
  30.       18.8           5.5880  0.6821                         D074400200032 
  30.       19.3           6.2580  0.7508                         D074400200033 
  30.       19.8           5.4310  0.6659                         D074400200034 
  30.       20.3           5.1980  0.6420                         D074400200035 
  30.       20.8           4.7400  0.5948                         D074400200036 
  30.       21.3           5.3810  0.6608                         D074400200037 
  30.       21.8           6.2720  0.7523                         D074400200038 
  30.       22.3           7.9020  0.9187                         D074400200039 
  30.       22.8           8.0760  0.9364                         D074400200040 
  30.       23.3           7.3400  0.8614                         D074400200041 
  30.       23.8           7.0370  0.8305                         D074400200042 
  30.       24.3           8.3160  0.9609                         D074400200043 
  30.       24.8           8.8980  1.0200                         D074400200044 
  30.       25.3           8.5590  0.9857                         D074400200045 
  30.       25.8           8.8080  1.0110                         D074400200046 
  30.       26.3           9.1240  1.0430                         D074400200047 
  30.       26.8           9.9910  1.1310                         D074400200048 
  30.       27.3          11.9500  1.3300                         D074400200049 
  30.       27.8          14.7300  1.6120                         D074400200050 
  30.       28.3          41.5000  4.3160                         D074400200051 
  30.       28.8         189.2000 19.2200                         D074400200052 
  30.       29.2         471.9000 47.7500                         D074400200053 
  30.       29.7         461.6000 46.7000                         D074400200054 
  45.        9.4            0.967   0.253                         D074400200055 
  45.        9.9            2.220   0.418                         D074400200056 
  45.       10.4            1.733   0.358                         D074400200057 
  45.       10.9            2.333   0.432                         D074400200058 
  45.       11.4            2.604   0.464                         D074400200059 
  45.       11.9            2.262   0.423                         D074400200060 
  45.       12.4            2.193   0.415                         D074400200061 
  45.       12.9            2.851   0.493                         D074400200062 
  45.       13.4            2.511   0.453                         D074400200063 
  45.       13.9            2.408   0.441                         D074400200064 
  45.       14.4            3.543   0.572                         D074400200065 
  45.       14.9            3.856   0.607                         D074400200066 
  45.       15.4            2.256   0.423                         D074400200067 
  45.       15.9            2.655   0.470                         D074400200068 
  45.       16.3            2.197   0.416                         D074400200069 
  45.       16.8            2.884   0.497                         D074400200070 
  45.       17.3            2.466   0.448                         D074400200071 
  45.       17.8            2.587   0.462                         D074400200072 
  45.       18.3            2.921   0.501                         D074400200073 
  45.       18.8            2.338   0.433                         D074400200074 
  45.       19.3            3.376   0.553                         D074400200075 
  45.       19.8            2.537   0.456                         D074400200076 
  45.       20.3            2.483   0.450                         D074400200077 
  45.       20.8            2.447   0.446                         D074400200078 
  45.       21.3            2.928   0.502                         D074400200079 
  45.       21.8            1.817   0.369                         D074400200080 
  45.       22.3            2.740   0.480                         D074400200081 
  45.       22.8            3.051   0.516                         D074400200082 
  45.       23.3            3.431   0.559                         D074400200083 
  45.       23.8            3.585   0.577                         D074400200084 
  45.       24.3            2.814   0.489                         D074400200085 
  45.       24.8            2.943   0.504                         D074400200086 
  45.       25.3            3.717   0.592                         D074400200087 
  45.       25.8            3.804   0.601                         D074400200088 
  45.       26.3            2.793   0.486                         D074400200089 
  45.       26.8            3.066   0.518                         D074400200090 
  45.       27.3            2.363   0.436                         D074400200091 
  45.       27.8            3.159   0.529                         D074400200092 
  45.       28.3            7.772   1.026                         D074400200093 
  45.       28.8           40.150   4.324                         D074400200094 
  45.       29.3          106.400  11.020                         D074400200095 
  45.       29.8           94.330   9.798                         D074400200096 
  60.        8.9            0.860   0.145                         D074400200097 
  60.        9.4            1.032   0.164                         D074400200098 
  60.        9.9            1.439   0.209                         D074400200099 
  60.       10.4            1.546   0.220                         D074400200100 
  60.       10.9            1.927   0.261                         D074400200101 
  60.       11.4            2.252   0.295                         D074400200102 
  60.       11.9            1.800   0.247                         D074400200103 
  60.       12.4            2.018   0.270                         D074400200104 
  60.       12.9            1.785   0.246                         D074400200105 
  60.       13.4            1.920   0.260                         D074400200106 
  60.       13.9            1.928   0.261                         D074400200107 
  60.       14.4            1.786   0.246                         D074400200108 
  60.       14.9            1.821   0.250                         D074400200109 
  60.       15.4            1.884   0.256                         D074400200110 
  60.       15.9            1.800   0.247                         D074400200111 
  60.       16.4            2.061   0.275                         D074400200112 
  60.       16.9            2.351   0.305                         D074400200113 
  60.       17.4            1.994   0.268                         D074400200114 
  60.       17.9            1.686   0.235                         D074400200115 
  60.       18.4            1.993   0.268                         D074400200116 
  60.       18.9            1.755   0.243                         D074400200117 
  60.       19.4            1.847   0.252                         D074400200118 
  60.       19.9            1.843   0.252                         D074400200119 
  60.       20.4            1.557   0.222                         D074400200120 
  60.       20.9            1.635   0.230                         D074400200121 
  60.       21.4            1.437   0.209                         D074400200122 
  60.       21.9            1.518   0.218                         D074400200123 
  60.       22.4            2.034   0.272                         D074400200124 
  60.       22.9            1.570   0.223                         D074400200125 
  60.       23.4            1.661   0.233                         D074400200126 
  60.       23.9            1.460   0.211                         D074400200127 
  60.       24.4            2.033   0.272                         D074400200128 
  60.       24.9            1.620   0.228                         D074400200129 
  60.       25.4            1.852   0.253                         D074400200130 
  60.       25.9            1.385   0.203                         D074400200131 
  60.       26.4            1.082   0.170                         D074400200132 
