ENTRY            10958   20260110                             152510958000    1 
SUBENT        10958001   20260110                             152510958001    1 
BIB                 14         30                                 10958001    2 
INSTITUTE  (1USATNL,1USADKE,1USANCA)                              10958001    3 
REFERENCE  (J,NP/A,390,509,1982)                                  10958001    4 
           #doi:10.1016/0375-9474(82)90281-0                      10958001    5 
           (C,79KNOX,,143,1979)                                   10958001    6 
AUTHOR     (S.M.El-Kadi,C.E.Nelson,F.O.Purser,R.L.Walter,         10958001    7 
           A.Beyerle,C.R.Gould,L.W.Seagondollar)                  10958001    8 
TITLE      Elastic and inelastic scattering of neutrons from      10958001    9 
            54-,56-Fe and 63-,65-Cu  (part I)                     10958001   10 
FACILITY   (VDGT,1USATNL)                                         10958001   11 
INC-SOURCE (D-D)                                                  10958001   12 
METHOD     (TOF)                                                  10958001   13 
INC-SPECT  Incident neutron resolution varies from 425 keV at     10958001   14 
             8 MeV to 215 keV at 14 MeV                           10958001   15 
DETECTOR   (SCIN) 3 NE-218 liquid organic scintillators, one      10958001   16 
             used as a flux monitor and the others for detection  10958001   17 
             of scattered neutrons and located at 4 and 6 meters  10958001   18 
             from target                                          10958001   19 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 10958001   20 
CORRECTION Data corrected for beam attenuation, multiple          10958001   21 
             scattering, detector efficiency and geometry.        10958001   22 
ERR-ANALYS (ERR-S) Statistical uncertainty.                       10958001   23 
           (ERR-1)  Systematic error includes about 3% for        10958001   24 
             detector efficiency                                  10958001   25 
STATUS     (TABLE) Data received in private communication from    10958001   26 
            R.L.Walter, 15/2/83.                                  10958001   27 
           (APRVD) R.L.Walter, 83/8/2.                            10958001   28 
HISTORY    (19830526C)                                            10958001   29 
           (20200226U) OS. ERR-ANALYS updated, converted to lower 10958001   30 
             case, minor BIB changes                              10958001   31 
           (20251229A) OS. ANG-ERR moved to Subs.2-9              10958001   32 
ENDBIB              30          0                                 10958001   33 
COMMON               2          3                                 10958001   34 
EN-ERR     ERR-1                                                  10958001   35 
KEV        PER-CENT                                               10958001   36 
 100.         3.                                                  10958001   37 
ENDCOMMON            3          0                                 10958001   38 
ENDSUBENT           37          0                                 1095800199999 
SUBENT        10958002   20260110                             152510958002    1 
BIB                  3          5                                 10958002    2 
REACTION   (26-FE-54(N,EL)26-FE-54,,DA)                           10958002    3 
SAMPLE     (26-FE-54,ENR=0.976) Metallic cylinder of 97.6% 54-Fe, 10958002    4 
            0.95 cm in radius, 2.40 cm high and containing        10958002    5 
            50.9 grams of material                                10958002    6 
HISTORY    (20251229A) ANG-ERR moved from Sub.1                   10958002    7 
ENDBIB               5          0                                 10958002    8 
COMMON               1          3                                 10958002    9 
ANG-ERR                                                           10958002   10 
ADEG                                                              10958002   11 
 .1                                                               10958002   12 
ENDCOMMON            3          0                                 10958002   13 
DATA                 4        105                                 10958002   14 
 11.93       44.28      40.17       2.73                          10958002   72 
 11.93       49.92      18.80       1.28                          10958002   73 
 11.93       55.21      13.74       1.00                          10958002   74 
 11.93       59.96      11.68       0.92                          10958002   75 
 11.93       64.77       6.26       0.49                          10958002   76 
 11.93       70.71       3.92       0.33                          10958002   77 
 11.93       76.73       6.67       0.47                          10958002   78 
 11.93       81.60      12.09       0.79                          10958002   79 
 11.93       86.21      15.36       1.09                          10958002   80 
 11.93       90.87      16.80       1.16                          10958002   81 
 11.93       95.60      18.12       1.25                          10958002   82 
 11.93      100.41      17.33       1.11                          10958002   83 
 11.93      105.26      12.05       0.78                          10958002   84 
 11.93      110.13      10.02       0.71                          10958002   85 
 11.93      115.03       7.86       0.53                          10958002   86 
 11.93      120.12       5.49       0.38                          10958002   87 
 11.93      125.57       4.24       0.31                          10958002   88 
 11.93      130.97       5.10       0.37                          10958002   89 
 11.93      135.91       7.29       0.57                          10958002   90 
 11.93      140.61       9.58       0.62                          10958002   91 
 11.93      145.30      10.13       0.65                          10958002   92 
 11.93      150.12      10.89       0.65                          10958002   93 
 11.93      155.20      10.73       0.73                          10958002   94 
 13.92       27.35     395.63      29.67                          10958002   95 
 13.92       29.02     314.51      25.16                          10958002   96 
 13.92       34.04     128.12      10.25                          10958002   97 
 13.92       39.59      50.13       4.46                          10958002   98 
 13.92       45.43      34.02       3.06                          10958002   99 
 13.92       50.46      33.90       3.12                          10958002  100 
 13.92       54.97      30.70       2.82                          10958002  101 
 13.92       59.65      17.80       1.57                          10958002  102 
 13.92       65.00       8.70       0.85                          10958002  103 
 13.92       71.37       7.59       0.99                          10958002  104 
 13.92       76.55      14.42       1.41                          10958002  105 
 13.92       81.30      18.11       1.61                          10958002  106 
 13.92       85.87      23.27       1.98                          10958002  107 
 13.92       90.64      22.48       1.69                          10958002  108 
 13.92       95.43      18.41       1.47                          10958002  109 
 13.92      100.26      14.43       0.95                          10958002  110 
 13.92      105.12      10.85       0.92                          10958002  111 
 13.92      110.16       8.36       0.67                          10958002  112 
 13.92      115.32       5.02       0.60                          10958002  113 
 13.92      120.64       5.54       0.40                          10958002  114 
 13.92      125.79       7.13       0.61                          10958002  115 
 13.92      130.79       7.58       0.55                          10958002  116 
 13.92      135.54       9.40       0.77                          10958002  117 
 13.92      140.47       9.08       1.04                          10958002  118 
 13.92      145.44      10.58       1.30                          10958002  119 
 13.92      150.19       9.85       1.04                          10958002  120 
 13.92      155.09       9.87       1.09                          10958002  121 
ENDDATA            107          0                                 10958002  122 
ENDSUBENT          121          0                                 1095800299999 
SUBENT        10958003   20260110                             152510958003    1 
BIB                  3          5                                 10958003    2 
REACTION   (26-FE-54(N,INL)26-FE-54,PAR,DA)                       10958003    3 
SAMPLE     (26-FE-54,ENR=0.976) Metallic cylinder of 97.6% 54-Fe, 10958003    4 
            0.95 cm in radius, 2.40 cm high and containing        10958003    5 
            50.9 grams of material                                10958003    6 
HISTORY    (20251229A) ANG-ERR moved from Sub.1                   10958003    7 
ENDBIB               5          0                                 10958003    8 
COMMON               2          3                                 10958003    9 
E-LVL      ANG-ERR                                                10958003   10 
MEV        ADEG                                                   10958003   11 
 1.408      .1                                                    10958003   12 
ENDCOMMON            3          0                                 10958003   13 
DATA                 4        104                                 10958003   14 
EN         ANG        DATA       ERR-S                            10958003   15 
MEV        ADEG       MB/SR      MB/SR                            10958003   16 
  7.96       30.18      16.37       2.52                          10958003   17 
  7.96       35.14      10.74       1.58                          10958003   18 
  7.96       40.13      10.62       1.61                          10958003   19 
  7.96       45.18       6.98       1.11                          10958003   20 
  7.96       50.24       6.46       0.98                          10958003   21 
  7.96       55.37       5.24       0.65                          10958003   22 
  7.96       60.54       2.99       0.49                          10958003   23 
  7.96       65.66       4.57       0.53                          10958003   24 
  7.96       70.70       5.21       0.57                          10958003   25 
  7.96       75.70       4.15       0.49                          10958003   26 
  7.96       80.69       4.67       0.53                          10958003   27 
  7.96       85.67       4.79       0.52                          10958003   28 
  7.96       90.64       4.72       0.56                          10958003   29 
  7.96       95.61       4.14       0.47                          10958003   30 
  7.96      100.61       4.10       0.48                          10958003   31 
  7.96      105.61       3.78       0.45                          10958003   32 
  7.96      110.64       3.82       0.50                          10958003   33 
  7.96      115.66       4.03       0.46                          10958003   34 
  7.96      120.66       4.84       0.54                          10958003   35 
  7.96      125.61       4.82       0.51                          10958003   36 
  7.96      130.53       5.76       0.59                          10958003   37 
  7.96      135.43       5.46       0.61                          10958003   38 
  7.96      140.29       5.69       0.61                          10958003   39 
  7.96      145.11       5.88       0.61                          10958003   40 
  7.96      149.92       5.72       0.62                          10958003   41 
  7.96      154.70       4.74       0.69                          10958003   42 
  9.94       30.18      12.62       1.96                          10958003   43 
  9.94       35.12      10.60       1.64                          10958003   44 
  9.94       40.09       6.71       1.05                          10958003   45 
  9.94       45.14       5.68       0.82                          10958003   46 
  9.94       50.21       4.06       0.59                          10958003   47 
  9.94       55.38       3.00       0.41                          10958003   48 
  9.94       60.62       2.51       0.36                          10958003   49 
  9.94       65.80       2.64       0.35                          10958003   50 
  9.94       70.89       2.90       0.36                          10958003   51 
  9.94       75.88       3.69       0.44                          10958003   52 
  9.94       80.83       3.43       0.41                          10958003   53 
  9.94       85.76       2.97       0.38                          10958003   54 
  9.94       90.69       2.89       0.37                          10958003   55 
  9.94       95.65       2.80       0.36                          10958003   56 
  9.94      100.65       2.43       0.30                          10958003   57 
  9.94      105.69       2.49       0.32                          10958003   58 
  9.94      110.75       2.38       0.31                          10958003   59 
  9.94      115.79       2.50       0.32                          10958003   60 
  9.94      120.80       2.57       0.33                          10958003   61 
  9.94      125.76       2.87       0.36                          10958003   62 
  9.94      130.67       3.28       0.42                          10958003   63 
  9.94      135.53       3.46       0.45                          10958003   64 
  9.94      140.37       3.85       0.49                          10958003   65 
  9.94      145.18       3.66       0.48                          10958003   66 
  9.94      149.97       3.18       0.38                          10958003   67 
  9.94      154.72       3.06       0.43                          10958003   68 
 11.93       30.16      14.99       1.98                          10958003   69 
 11.93       35.12      14.95       2.47                          10958003   70 
 11.93       40.14       9.53       1.55                          10958003   71 
 11.93       45.18       7.49       1.13                          10958003   72 
 11.93       50.29       4.90       0.70                          10958003   73 
 11.93       55.43       4.74       0.72                          10958003   74 
 11.93       60.57       4.02       0.64                          10958003   75 
 11.93       65.68       3.73       0.59                          10958003   76 
 11.93       70.75       3.37       0.53                          10958003   77 
 11.93       75.75       3.81       0.60                          10958003   78 
 11.93       80.74       2.78       0.41                          10958003   79 
 11.93       85.71       3.59       0.55                          10958003   80 
 11.93       90.68       2.82       0.38                          10958003   81 
 11.93       95.65       3.10       0.42                          10958003   82 
 11.93      100.62       2.27       0.31                          10958003   83 
 11.93      105.60       2.58       0.38                          10958003   84 
 11.93      110.59       1.97       0.28                          10958003   85 
 11.93      115.60       2.25       0.29                          10958003   86 
 11.93      120.61       2.05       0.29                          10958003   87 
 11.93      125.62       2.09       0.28                          10958003   88 
 11.93      130.60       2.13       0.30                          10958003   89 
 11.93      135.54       2.62       0.39                          10958003   90 
 11.93      140.44       2.43       0.35                          10958003   91 
 11.93      145.32       2.89       0.45                          10958003   92 
 11.93      150.17       2.61       0.39                          10958003   93 
 11.93      154.99       2.71       0.41                          10958003   94 
 13.92       29.98      13.50       3.04                          10958003   95 
 13.92       35.03       9.74       2.19                          10958003   96 
 13.92       40.04       6.20       0.99                          10958003   97 
 13.92       45.13       4.62       0.79                          10958003   98 
 13.92       50.32       4.00       0.68                          10958003   99 
 13.92       55.55       2.39       0.53                          10958003  100 
 13.92       60.66       2.54       0.41                          10958003  101 
 13.92       65.75       1.85       0.37                          10958003  102 
 13.92       70.77       2.81       0.48                          10958003  103 
 13.92       75.80       2.12       0.42                          10958003  104 
 13.92       80.82       2.70       0.41                          10958003  105 
 13.92       85.83       2.60       0.47                          10958003  106 
 13.92       90.82       2.46       0.44                          10958003  107 
 13.92       95.75       3.13       0.63                          10958003  108 
 13.92      100.71       2.31       0.35                          10958003  109 
 13.92      105.52       1.96       0.39                          10958003  110 
 13.92      110.54       2.00       0.30                          10958003  111 
 13.92      115.34       1.85       0.37                          10958003  112 
 13.92      120.12       1.88       0.39                          10958003  113 
 13.92      125.54       1.34       0.27                          10958003  114 
 13.92      130.63       1.60       0.27                          10958003  115 
 13.92      135.68       1.82       0.35                          10958003  116 
 13.92      140.36       1.98       0.34                          10958003  117 
 13.92      145.27       2.29       0.46                          10958003  118 
 13.92      150.04       2.14       0.32                          10958003  119 
 13.92      155.68       1.92       0.33                          10958003  120 
ENDDATA            106          0                                 10958003  121 
ENDSUBENT          120          0                                 1095800399999 
SUBENT        10958004   20260110                             152510958004    1 
BIB                  3          5                                 10958004    2 
REACTION   (26-FE-56(N,EL)26-FE-56,,DA)                           10958004    3 
SAMPLE     (26-FE-56,ENR=0.999) Metallic cylinder of 99.9% 56-Fe, 10958004    4 
            0.95 cm in radius, 2.91 cm high and containing        10958004    5 
            63.4 grams of material                                10958004    6 
HISTORY    (20251229A) ANG-ERR moved from Sub.1                   10958004    7 
ENDBIB               5          0                                 10958004    8 
COMMON               1          3                                 10958004    9 
ANG-ERR                                                           10958004   10 
ADEG                                                              10958004   11 
 .1                                                               10958004   12 
ENDCOMMON            3          0                                 10958004   13 
DATA                 4        104                                 10958004   14 
EN         ANG        DATA       ERR-S                            10958004   15 
MEV        ADEG       MB/SR      MB/SR                            10958004   16 
  7.96       29.84     822.10      36.99                          10958004   17 
  7.96       34.60     477.59      21.97                          10958004   18 
  7.96       39.43     274.74      12.36                          10958004   19 
  7.96       44.19     136.39       7.50                          10958004   20 
  7.96       48.88      63.21       3.54                          10958004   21 
  7.96       53.56      22.23       1.31                          10958004   22 
  7.96       59.52       4.77       0.38                          10958004   23 
  7.96       66.61       5.88       0.45                          10958004   24 
  7.96       71.52      10.55       0.59                          10958004   25 
  7.96       76.15      14.29       0.80                          10958004   26 
  7.96       80.88      17.08       0.91                          10958004   27 
  7.96       85.71      17.46       0.86                          10958004   28 
  7.96       90.61      17.39       0.85                          10958004   29 
  7.96       95.54      17.12       0.82                          10958004   30 
  7.96      100.47      15.69       0.74                          10958004   31 
  7.96      105.36      15.05       0.72                          10958004   32 
  7.96      110.18      13.12       0.59                          10958004   33 
  7.96      114.94      10.38       0.47                          10958004   34 
  7.96      119.65       7.07       0.30                          10958004   35 
  7.96      124.44       4.22       0.24                          10958004   36 
  7.96      129.85       2.37       0.13                          10958004   37 
  7.96      135.94       2.24       0.14                          10958004   38 
  7.96      141.22       4.66       0.23                          10958004   39 
  7.96      145.99       9.02       0.41                          10958004   40 
  7.96      150.70      12.63       0.58                          10958004   41 
  7.96      155.42      17.64       0.97                          10958004   42 
  9.94       29.67     644.42      32.87                          10958004   43 
  9.94       34.42     359.07      19.03                          10958004   44 
  9.94       39.16     177.04       9.91                          10958004   45 
  9.94       43.89      77.68       4.35                          10958004   46 
  9.94       48.76      29.53       1.83                          10958004   47 
  9.94       54.33       7.86       0.60                          10958004   48 
  9.94       60.62       4.81       0.40                          10958004   49 
  9.94       65.99       5.86       0.42                          10958004   50 
  9.94       70.99       7.52       0.53                          10958004   51 
  9.94       76.04       8.70       0.61                          10958004   52 
  9.94       81.06      10.99       0.77                          10958004   53 
  9.94       85.98      13.53       0.65                          10958004   54 
  9.94       90.84      15.35       0.74                          10958004   55 
  9.94       95.67      16.61       0.80                          10958004   56 
  9.94      100.50      16.49       0.79                          10958004   57 
  9.94      105.33      14.62       0.70                          10958004   58 
  9.94      110.17      12.72       0.61                          10958004   59 
  9.94      114.96      10.87       0.53                          10958004   60 
  9.94      119.73       7.52       0.39                          10958004   61 
  9.94      124.58       4.76       0.26                          10958004   62 
  9.94      129.99       2.50       0.14                          10958004   63 
  9.94      135.93       2.88       0.19                          10958004   64 
  9.94      141.15       5.41       0.29                          10958004   65 
  9.94      145.81       9.81       0.59                          10958004   66 
  9.94      150.32      13.58       0.72                          10958004   67 
  9.94      154.70      15.03       0.95                          10958004   68 
 11.93       29.58     402.01      21.71                          10958004   69 
 11.93       34.30     223.47      12.07                          10958004   70 
 11.93       39.12      97.66       6.15                          10958004   71 
 11.93       44.27      43.34       3.08                          10958004   72 
 11.93       49.85      18.37       1.41                          10958004   73 
 11.93       55.13      14.46       1.14                          10958004   74 
 11.93       59.94       9.42       0.73                          10958004   75 
 11.93       64.98       6.13       0.61                          10958004   76 
 11.93       71.11       4.06       0.45                          10958004   77 
 11.93       76.75       8.51       0.80                          10958004   78 
 11.93       81.49      13.83       1.01                          10958004   79 
 11.93       86.11      18.51       1.26                          10958004   80 
 11.93       90.79      19.20       1.23                          10958004   81 
 11.93       95.53      19.82       1.29                          10958004   82 
 11.93      100.33      17.92       1.22                          10958004   83 
 11.93      105.20      12.75       0.92                          10958004   84 
 11.93      110.13      10.52       0.90                          10958004   85 
 11.93      115.14       7.53       0.73                          10958004   86 
 11.93      120.24       6.26       0.69                          10958004   87 
 11.93      125.44       5.24       0.59                          10958004   88 
 11.93      130.65       5.83       0.66                          10958004   89 
 11.93      135.69       7.42       0.70                          10958004   90 
 11.93      140.53       9.58       0.83                          10958004   91 
 11.93      145.30      10.45       0.86                          10958004   92 
 11.93      150.13      11.41       0.92                          10958004   93 
 11.93      155.12      11.89       1.51                          10958004   94 
 13.92       29.18     303.78      17.01                          10958004   95 
 13.92       34.11     113.54       7.27                          10958004   96 
 13.92       39.69      49.28       3.40                          10958004   97 
 13.92       45.46      35.51       2.45                          10958004   98 
 13.92       50.42      33.29       2.56                          10958004   99 
 13.92       55.02      26.69       2.16                          10958004  100 
 13.92       59.65      14.63       1.11                          10958004  101 
 13.92       64.92       6.88       0.76                          10958004  102 
 13.92       71.24       6.46       0.74                          10958004  103 
 13.92       76.57      12.88       1.09                          10958004  104 
 13.92       81.24      18.93       1.34                          10958004  105 
 13.92       85.87      24.23       1.55                          10958004  106 
 13.92       90.56      22.14       1.37                          10958004  107 
 13.92       95.31      18.10       1.05                          10958004  108 
 13.92      100.14      13.75       1.06                          10958004  109 
 13.92      105.12       9.70       0.91                          10958004  110 
 13.92      110.27       7.51       1.15                          10958004  111 
 13.92      115.44       5.96       0.90                          10958004  112 
 13.92      120.51       5.73       0.85                          10958004  113 
 13.92      125.53       6.24       0.71                          10958004  114 
 13.92      130.53       7.83       1.25                          10958004  115 
 13.92      135.47       8.87       1.24                          10958004  116 
 13.92      140.30       9.54       1.27                          10958004  117 
 13.92      145.07       9.79       1.17                          10958004  118 
 13.92      149.89      10.89       1.78                          10958004  119 
 13.92      154.92      12.70       1.84                          10958004  120 
ENDDATA            106          0                                 10958004  121 
ENDSUBENT          120          0                                 1095800499999 
SUBENT        10958005   20260110                             152510958005    1 
BIB                  3          5                                 10958005    2 
REACTION   (26-FE-56(N,INL)26-FE-56,PAR,DA)                       10958005    3 
SAMPLE     (26-FE-56,ENR=0.999) Metallic cylinder of 99.9% 56-Fe, 10958005    4 
            0.95 cm in radius, 2.91 cm high and containing        10958005    5 
            63.4 grams of material                                10958005    6 
HISTORY    (20251229A) ANG-ERR moved from Sub.1                   10958005    7 
ENDBIB               5          0                                 10958005    8 
COMMON               2          3                                 10958005    9 
E-LVL      ANG-ERR                                                10958005   10 
MEV        ADEG                                                   10958005   11 
 0.847      .1                                                    10958005   12 
ENDCOMMON            3          0                                 10958005   13 
DATA                 4         89                                 10958005   14 
EN         ANG        DATA       ERR-S                            10958005   15 
MEV        ADEG       MB/SR      MB/SR                            10958005   16 
  7.96       45.95      13.06       2.09                          10958005   17 
  7.96       50.65      13.62       2.29                          10958005   18 
  7.96       55.38       9.55       1.54                          10958005   19 
  7.96       60.37       9.43       1.54                          10958005   20 
  7.96       65.59       7.71       1.27                          10958005   21 
  7.96       70.84       8.67       1.34                          10958005   22 
  7.96       75.89       8.27       1.30                          10958005   23 
  7.96       80.77       9.47       1.49                          10958005   24 
  7.96       85.63       9.87       1.52                          10958005   25 
  7.96       90.54       9.21       1.43                          10958005   26 
  7.96       95.54       8.45       1.34                          10958005   27 
  7.96      100.59       8.76       1.39                          10958005   28 
  7.96      105.62       7.33       1.15                          10958005   29 
  7.96      110.59       8.06       1.25                          10958005   30 
  7.96      115.55       8.09       1.29                          10958005   31 
  7.96      120.53       8.43       1.34                          10958005   32 
  7.96      125.51       8.57       1.31                          10958005   33 
  7.96      130.46       9.18       1.42                          10958005   34 
  7.96      135.33       9.46       1.51                          10958005   35 
  7.96      140.16       9.06       1.39                          10958005   36 
  7.96      145.00       8.88       1.38                          10958005   37 
  7.96      149.97       8.61       1.33                          10958005   38 
  7.96      155.13       8.21       1.31                          10958005   39 
  9.94       50.41       9.42       1.61                          10958005   40 
  9.94       55.50       8.19       1.43                          10958005   41 
  9.94       60.58       6.91       1.37                          10958005   42 
  9.94       65.63       6.21       1.35                          10958005   43 
  9.94       70.65       6.31       1.11                          10958005   44 
  9.94       75.64       6.63       1.17                          10958005   45 
  9.94       80.60       6.77       1.18                          10958005   46 
  9.94       85.55       6.21       1.10                          10958005   47 
  9.94       90.51       5.18       0.93                          10958005   48 
  9.94       95.47       5.31       0.95                          10958005   49 
  9.94      100.46       4.65       0.84                          10958005   50 
  9.94      105.46       3.93       0.71                          10958005   51 
  9.94      110.51       4.25       0.89                          10958005   52 
  9.94      115.53       3.16       0.72                          10958005   53 
  9.94      120.55       3.52       0.64                          10958005   54 
  9.94      125.54       4.50       0.79                          10958005   55 
  9.94      130.49       5.57       0.96                          10958005   56 
  9.94      135.37       5.54       1.11                          10958005   57 
  9.94      140.25       5.85       1.17                          10958005   58 
  9.94      145.10       5.01       1.02                          10958005   59 
  9.94      149.94       5.32       1.20                          10958005   60 
  9.94      154.77       7.20       1.42                          10958005   61 
 11.93       50.28       9.03       1.78                          10958005   62 
 11.93       55.40       8.55       1.67                          10958005   63 
 11.93       60.52       6.10       1.37                          10958005   64 
 11.93       65.63       5.80       1.28                          10958005   65 
 11.93       70.76       5.83       1.11                          10958005   66 
 11.93       75.81       6.30       1.07                          10958005   67 
 11.93       80.78       6.02       1.07                          10958005   68 
 11.93       85.67       6.55       1.17                          10958005   69 
 11.93       90.55       4.83       0.85                          10958005   70 
 11.93       95.45       4.89       0.91                          10958005   71 
 11.93      100.42       3.74       0.68                          10958005   72 
 11.93      105.47       3.78       0.68                          10958005   73 
 11.93      110.54       2.87       0.64                          10958005   74 
 11.93      115.57       3.25       0.71                          10958005   75 
 11.93      120.54       3.05       0.61                          10958005   76 
 11.93      125.50       2.94       0.57                          10958005   77 
 11.93      130.49       3.54       0.70                          10958005   78 
 11.93      135.50       3.51       0.69                          10958005   79 
 11.93      140.45       4.13       0.73                          10958005   80 
 11.93      145.28       4.71       0.80                          10958005   81 
 11.93      149.97       4.91       0.83                          10958005   82 
 11.93      154.50       4.75       1.12                          10958005   83 
 13.92       50.34       7.15       1.79                          10958005   84 
 13.92       55.53       4.55       0.96                          10958005   85 
 13.92       60.68       4.96       1.04                          10958005   86 
 13.92       65.75       4.41       0.97                          10958005   87 
 13.92       70.75       5.68       1.27                          10958005   88 
 13.92       75.71       4.65       1.02                          10958005   89 
 13.92       80.64       5.25       1.15                          10958005   90 
 13.92       85.58       3.12       0.71                          10958005   91 
 13.92       90.53       3.71       0.86                          10958005   92 
