ENTRY            10819   20250629                             152110819000    1 
SUBENT        10819001   20250629                             152110819001    1 
BIB                 13         52                                 10819001    2 
INSTITUTE  (1USATNL,1USADKE,1USANCS)                              10819001    3 
REFERENCE  (J,NSE,80,256,1982)                                    10819001    4 
           #doi:10.13182/NSE82-A21429                             10819001    5 
           (J,BAP,23,635(KL2),1978)                               10819001    6 
AUTHOR     (S.G.Glendinning,S.El-Kadi,C.E.Nelson,R.S.Pedroni,     10819001    7 
           F.O.Purser,R.W.Walter,A.G.Beyerle,C.R.Gould,           10819001    8 
           L.W.Seagondollar,P.Thambidurai)                        10819001    9 
TITLE      Elastic and inelastic neutron cross sections for       10819001   10 
            boron-10 and boron-11.                                10819001   11 
FACILITY   (VDGT,1USATNL) Fast neutron tandem Van de Graaff       10819001   12 
INC-SOURCE (D-D) Pulsed deuteron beam on deuterium gas cell at    10819001   13 
            2-ATM pressure                                        10819001   14 
METHOD     (TOF) Time of flight with 3.74 and 5.76-meter flight   10819001   15 
            path. Detectors use constant fraction discriminators  10819001   16 
            to minimize timing walk. Wide dynamic range n-gamma   10819001   17 
            pulse-shape discriminators used. Data normalized to   10819001   18 
            incident neutron flux.                                10819001   19 
DETECTOR   (SCIN) 8.89-cm by 5.04-cm and 12.70-cm by 5.04-cm      10819001   20 
            NE-218 scintillators used to detect scattered         10819001   21 
            neutrons. Both massively shielded with lithium carbon-10819001   22 
            ate-loaded paraffin. Third NE-218 scintillator        10819001   23 
            (2.54-cm by 3.30-cm) used to monitor source neutrons. 10819001   24 
MONITOR    (1-H-1(N,EL)1-H-1,,SIG) Polyethylene scatterer used to 10819001   25 
            obtain absolute cross sections and to check detector  10819001   26 
            efficiency measurements.                              10819001   27 
CORRECTION Corrected for background, dead time, attenuation,      10819001   28 
            fluence(due to sample-monitor size difference), finite10819001   29 
            source and sample, multiple scattering, anisotropy of 10819001   30 
            source, finite angular resolution, finite detector    10819001   31 
            size, presence of multiple elements in scattering     10819001   32 
            sample.                                               10819001   33 
ERR-ANALYS (ERR-1,2.5,3.5) Detector efficiency errors,            10819001   34 
             2.5-3.5% overall                                     10819001   35 
           (ERR-2,1.2,2.2) uncertainty of neutron source cross    10819001   36 
             section, 1.2-2.2%                                    10819001   37 
           (ERR-3,1.,2.) angular uncertainty, 1-2%                10819001   38 
           (ERR-S,1.,2.) counting statistics, 1-2%                10819001   39 
           (ERR-4,2.5) multiple scattering uncertainty,           10819001   40 
            statistical accuracy: No less than 2.5%               10819001   41 
           (ERR-5,2.5,7.5) normalization errors, 2.5-7.5% overall 10819001   42 
           (ERR-6,2.,5.) monitor yield uncertainty, 2-5%          10819001   43 
           (MONIT-ERR,1.,1.2) monitor cross section uncertainty,  10819001   44 
            1-1.2%                                                10819001   45 
           (ERR-7,,2.) finite size correction uncertainty,        10819001   46 
            less than 2%                                          10819001   47 
STATUS     (APRVD) Approved by F.O.Purser,79/10.                  10819001   48 
HISTORY    (19790726C)                                            10819001   49 
           (19840404A) Updated as per journal article.            10819001   50 
           (19931227U) BIB update                                 10819001   51 
           (20250424A) OS. 2 INSTITUTEs and 4 authors added,      10819001   52 
             2nd reference corrected, several BIB updates,        10819001   53 
             converted to upper and lower case                    10819001   54 
ENDBIB              52          0                                 10819001   55 
NOCOMMON             0          0                                 10819001   56 
ENDSUBENT           55          0                                 1081900199999 
SUBENT        10819002   20250629                             152110819002    1 
BIB                  5         12                                 10819002    2 
REACTION   (5-B-10(N,EL)5-B-10,,DA)                               10819002    3 
SAMPLE     (5-B-10,ENR=0.9241)                                    10819002    4 
           8.6452 g, 92.41% 10B in aluminum cylinder, 1.905 cm    10819002    5 
            diameter by 2.54 cm long.                             10819002    6 
ERR-ANALYS Uncertainty due to counting statistics is 1-10% which  10819002    7 
            includes background subtraction uncertainty and       10819002    8 
            monitor count uncertainty.                            10819002    9 
           (DATA-ERR1) Sum of all uncertainties, excluding        10819002   10 
                       normalization uncertainty.                 10819002   11 
           (DATA-ERR2) Normalization uncertainty.                 10819002   12 
STATUS     (TABLE) Data taken from private comm.,Purser, 79/6.    10819002   13 
HISTORY    (19830929A) Normalization uncertainty added.           10819002   14 
ENDBIB              12          0                                 10819002   15 
NOCOMMON             0          0                                 10819002   16 
DATA                 6        174                                 10819002   17 
EN         EN-ERR     ANG-CM     DATA-CM    DATA-ERR1  DATA-ERR2  10819002   18 
MEV        PER-CENT   ADEG       MB/SR      MB/SR      PER-CENT   10819002   19 
  7.9600    5.5000      32.62     250.57      2.91       5.5      10819002   20 
  7.9600    5.5000      37.86     195.52      2.46       5.5      10819002   21 
  7.9600    5.5000      43.09     144.48      6.72       5.5      10819002   22 
  7.9600    5.5000      48.29      88.28      5.23       5.5      10819002   23 
  7.9600    5.5000      63.87      20.04      1.75       5.5      10819002   24 
  7.9600    5.5000      75.54      11.37      1.37       5.5      10819002   25 
  7.9600    5.5000      86.13      22.09      1.71       5.5      10819002   26 
  7.9600    5.5000      95.90      34.89      2.08       5.5      10819002   27 
  7.9600    5.5000     100.86      44.97      3.08       5.5      10819002   28 
  7.9600    5.5000     105.57      46.53      3.55       5.5      10819002   29 
  7.9600    5.5000     110.48      44.47      1.89       5.5      10819002   30 
  7.9600    5.5000     120.00      43.33      1.79       5.5      10819002   31 
  7.9600    5.5000     129.44      35.12      1.81       5.5      10819002   32 
  7.9600    5.5000     138.83      28.72      1.87       5.5      10819002   33 
  7.9600    5.5000     152.73      30.26      1.79       5.5      10819002   34 
  8.9600    3.0600      32.68     216.22      2.51       3.06     10819002   35 
  8.9600    3.0600      37.94     169.03      1.98       3.06     10819002   36 
  8.9600    3.0600      48.38      99.64      2.71       3.06     10819002   37 
  8.9600    3.0600      53.55      53.96      1.66       3.06     10819002   38 
  8.9600    3.0600      58.72      42.77      1.36       3.06     10819002   39 
  8.9600    3.0600      64.13      21.29      1.70       3.06     10819002   40 
  8.9600    3.0600      69.59      15.07      1.24       3.06     10819002   41 
  8.9600    3.0600      75.70      14.65      1.75       3.06     10819002   42 
  8.9600    3.0600      81.03      18.23      2.14       3.06     10819002   43 
  8.9600    3.0600      86.11      22.67      2.13       3.06     10819002   44 
  8.9600    3.0600      91.06      26.81      0.76       3.06     10819002   45 
  8.9600    3.0600      95.91      33.06      2.49       3.06     10819002   46 
  8.9600    3.0600     100.77      39.22      1.85       3.06     10819002   47 
  8.9600    3.0600     105.57      38.96      2.45       3.06     10819002   48 
  8.9600    3.0600     110.38      39.80      2.18       3.06     10819002   49 
  8.9600    3.0600     115.12      39.17      2.03       3.06     10819002   50 
  8.9600    3.0600     119.87      39.33      2.05       3.06     10819002   51 
  8.9600    3.0600     124.56      29.84      1.75       3.06     10819002   52 
  8.9600    3.0600     129.25      28.08      1.76       3.06     10819002   53 
  8.9600    3.0600     133.95      22.07      1.84       3.06     10819002   54 
  8.9600    3.0600     138.59      19.20      1.50       3.06     10819002   55 
  8.9600    3.0600     143.35      16.59      1.70       3.06     10819002   56 
  8.9600    3.0600     147.91      13.53      0.87       3.06     10819002   57 
  8.9600    3.0600     152.67      15.86      1.68       3.06     10819002   58 
  8.9600    3.0600     157.13      15.26      0.88       3.06     10819002   59 
  8.9600    3.0600     161.68      21.11      1.81       3.06     10819002   60 
  9.9600    4.0300      27.34     330.08      3.47       4.03     10819002   61 
  9.9600    4.0300      32.69     264.22      2.59       4.03     10819002   62 
  9.9600    4.0300      37.86     202.82      2.43       4.03     10819002   63 
  9.9600    4.0300      43.18     142.38      1.62       4.03     10819002   64 
  9.9600    4.0300      48.30     101.19      1.21       4.03     10819002   65 
  9.9600    4.0300      53.54      62.77      1.01       4.03     10819002   66 
  9.9600    4.0300      58.65      38.83      0.84       4.03     10819002   67 
  9.9600    4.0300      64.04      21.42      0.69       4.03     10819002   68 
  9.9600    4.0300      69.66      14.10      0.42       4.03     10819002   69 
  9.9600    4.0300      75.69      13.80      0.47       4.03     10819002   70 
  9.9600    4.0300      81.01      18.81      0.52       4.03     10819002   71 
  9.9600    4.0300      86.14      24.29      0.63       4.03     10819002   72 
  9.9600    4.0300      91.00      28.30      0.86       4.03     10819002   73 
  9.9600    4.0300      95.92      34.43      0.73       4.03     10819002   74 
  9.9600    4.0300     100.70      37.97      0.76       4.03     10819002   75 
  9.9600    4.0300     105.57      40.70      0.81       4.03     10819002   76 
  9.9600    4.0300     110.30      40.91      0.97       4.03     10819002   77 
  9.9600    4.0300     115.10      33.46      1.60       4.03     10819002   78 
  9.9600    4.0300     119.77      33.68      0.70       4.03     10819002   79 
  9.9600    4.0300     124.51      29.67      1.48       4.03     10819002   80 
  9.9600    4.0300     129.16      24.82      1.31       4.03     10819002   81 
  9.9600    4.0300     133.85      19.46      1.26       4.03     10819002   82 
