ENTRY            14403   20250919                             152414403000    1 
SUBENT        14403001   20250919                             152414403001    1 
BIB                 13         47                                 14403001    2 
TITLE      Neutron scattering differential cross sections for     14403001    3 
           23Na from 1.5 to 4.5 MeV                               14403001    4 
AUTHOR     (J.R.Vanhoy,S.F.Hicks,A.Chakraborty,B.R.Champine,      14403001    5 
           B.M.Combs,B.P.Crider,L.J.Kersting,A.Kumar,C.J.Lueck,   14403001    6 
           S.H.Liu,P.J.McDonough,M.T.McEllistrem,E.E.Peters,      14403001    7 
           F.M.Prados-Estevez,L.C.Sidwell,A.J.Sigillito,D.W.Watts,14403001    8 
           S.W.Yates)                                             14403001    9 
REFERENCE  (J,NP/A,939,121,2015) Main reference.                  14403001   10 
           #doi:10.1016/j.nuclphysa.2015.03.006                   14403001   11 
           (J,EPJ/CS,66,03091,2014) Preliminary data.             14403001   12 
           #doi:10.1051/epjconf/20146603091                       14403001   13 
INSTITUTE  (1USAANA,1USADLS,1USAKTY)                              14403001   14 
           (1USAUSA) U.S. Military Academy, West Point, New York. 14403001   15 
FACILITY   (VDGT,1USAKTY) Experiment performed at 7-MV single-    14403001   16 
           ended model CN Van de Graaff accelerator at the        14403001   17 
           University of Kentucky with a pulsing/bunching system  14403001   18 
           located inside the high-voltage terminal.              14403001   19 
SAMPLE     The natural sodium sample was 13.65 g of high-purity   14403001   20 
           metal cast into a 20-mil walled polypropylene          14403001   21 
           container with inner dimensions 3.02 cm diameter and   14403001   22 
           2.27 cm height. Scattering samples were right circular 14403001   23 
           cylinders hung 7.0 cm from the center of the target    14403001   24 
           gas cell.                                              14403001   25 
METHOD     (TOF) Time of flight method was used for determination 14403001   26 
           of incident neutron energy. Chopper and bunching       14403001   27 
           system were used to produce a 1.875 MHz pulsed beam    14403001   28 
           that was bunched to 1 ns. Prompt gamma rays were       14403001   29 
           selected using time of flight method                   14403001   30 
INC-SOURCE (P-T,D-D) Gas cell was used for neutron production.    14403001   31 
           The tritium or deuterium gas is held in a stainless    14403001   32 
           steel gas cell 3 cm long and 0.8 cm in diameter. An    14403001   33 
           entrance foil of 3.5 micron molybdenum is used to      14403001   34 
           separate the beamline vacuum from the cca 700 torr     14403001   35 
           pressure in the cell. The cell is lined with tantalum  14403001   36 
           foil and stopper to prevent neutron production in      14403001   37 
           the stainless steel.                                   14403001   38 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 14403001   39 
MONIT-REF  (,A.D.Carlson+,J,NDS,110,3215,2009) (ENDF/B-VII.1)     14403001   40 
ERR-ANALYS (ERR-S) Statistical uncertainty                        14403001   41 
COMMENT    Original title in EPJ/C, differential cross sections   14403001   42 
           for neutron elastic and inelastic scattering on 23Na.  14403001   43 
HISTORY    (20141121C) Preliminary data EPJ/C compiled by S.H.    14403001   44 
           (20190301A) S.H. Updated from the main reference NP/A  14403001   45 
           updated subentries 1,3, deleted subentry 4, same data  14403001   46 
           as in subentry 5 included new subentries 6,7.          14403001   47 
           (20250919A) BP: Corrected subentry 6 data per user     14403001   48 
           request, added doi, updated STATUS.                    14403001   49 
ENDBIB              47          0                                 14403001   50 
NOCOMMON             0          0                                 14403001   51 
ENDSUBENT           50          0                                 1440300199999 
SUBENT        14403002   20250919                             152414403002    1 
BIB                  4         11                                 14403002    2 
REACTION   (11-NA-23(N,EL)11-NA-23,,DA)                           14403002    3 
DETECTOR   (SCIN) Scattered neutrons were detected with an 11.5   14403002    4 
           cm diameter and 2.5 cm thick C6D6 liquid scintillator, 14403002    5 
           which permitted pulse shape discrimination and         14403002    6 
           rejection of gamma rays                                14403002    7 
STATUS     (TABLE,,J.R.Vanhoy+,J,NP/A,939,121,2015) Elastic       14403002    8 
           scattering data shown in Fig.4 of the main reference   14403002    9 
           at En=4 MeV, sent by author (J.R.V.). Data at other    14403002   10 
           energies are not shown in reference.                   14403002   11 
HISTORY    (20190301A) Data table updated.                        14403002   12 
           (20250919A) BP: Updated STATUS.                        14403002   13 
ENDBIB              11          0                                 14403002   14 
NOCOMMON             0          0                                 14403002   15 
DATA                 4        162                                 14403002   16 
EN         ANG-CM     DATA-CM    ERR-S                            14403002   17 
MEV        ADEG       B/SR       B/SR                             14403002   18 
       1.48      31.26     0.3226     0.0373                      14403002   19 
       1.48      41.62     0.3049     0.0357                      14403002   20 
       1.48      56.03     0.2374     0.0275                      14403002   21 
       1.48      73.38      0.178     0.0206                      14403002   22 
       1.48      92.51     0.1365     0.0158                      14403002   23 
       1.48     105.45     0.1328     0.0154                      14403002   24 
       1.48     122.18     0.1351     0.0156                      14403002   25 
       1.48     141.62     0.1209      0.014                      14403002   26 
       2.44      31.26     0.2854     0.0244                      14403002   27 
       2.44      36.44     0.2554     0.0218                      14403002   28 
       2.44      41.62     0.1949     0.0166                      14403002   29 
       2.44      51.93     0.1459     0.0125                      14403002   30 
       2.44      62.18     0.0997     0.0085                      14403002   31 
       2.44      72.36     0.0826     0.0071                      14403002   32 
       2.44      82.48     0.0666     0.0057                      14403002   33 
       2.44      92.51     0.0645     0.0055                      14403002   34 
       2.44     102.48     0.0567     0.0048                      14403002   35 
       2.44     112.36     0.0455     0.0039                      14403002   36 
       2.44     122.18     0.0332     0.0028                      14403002   37 
       2.44     131.93     0.0298     0.0025                      14403002   38 
       2.44     141.62     0.0283     0.0024                      14403002   39 
       2.44     151.26     0.0257     0.0022                      14403002   40 
        2.8      31.26     0.3979     0.0312                      14403002   41 
        2.8      52.95     0.2355     0.0185                      14403002   42 
        2.8       68.3     0.1563     0.0123                      14403002   43 
        2.8      82.48     0.0908     0.0071                      14403002   44 
        2.8      96.51     0.0556     0.0044                      14403002   45 
        2.8      109.4     0.0664     0.0052                      14403002   46 
        2.8     129.98     0.0609     0.0048                      14403002   47 
        2.8     144.51     0.0351     0.0028                      14403002   48 
       2.89      36.44     0.3168     0.0315                      14403002   49 
       2.89      41.62     0.2292     0.0228                      14403002   50 
       2.89      51.93     0.2235     0.0223                      14403002   51 
       2.89      62.18     0.1686     0.0168                      14403002   52 
       2.89      72.36     0.1289     0.0128                      14403002   53 
       2.89      82.48     0.0931     0.0093                      14403002   54 
       2.89      92.51     0.0749     0.0075                      14403002   55 
       2.89     102.48     0.0655     0.0065                      14403002   56 
       2.89     112.36     0.0569     0.0057                      14403002   57 
       2.89     122.18     0.0577     0.0057                      14403002   58 
       2.89     131.93     0.0492     0.0049                      14403002   59 
       2.89     141.62       0.04      0.004                      14403002   60 
       2.89     151.26     0.0217     0.0022                      14403002   61 
       3.07      31.26     0.2388     0.0191                      14403002   62 
       3.07      41.62     0.1887     0.0151                      14403002   63 
       3.07      51.93     0.1606     0.0129                      14403002   64 
       3.07      62.18     0.1166     0.0093                      14403002   65 
       3.07      72.36     0.0926     0.0074                      14403002   66 
       3.07      82.48     0.0823     0.0066                      14403002   67 
       3.07      92.51      0.066     0.0053                      14403002   68 
       3.07     102.48     0.0514     0.0041                      14403002   69 
       3.07     122.18     0.0295     0.0024                      14403002   70 
       3.07     131.93     0.0254      0.002                      14403002   71 
       3.07     141.62     0.0176     0.0014                      14403002   72 
       3.19      31.26     0.3041     0.0384                      14403002   73 
       3.19      41.62     0.2532     0.0317                      14403002   74 
       3.19      51.93     0.1989     0.0249                      14403002   75 
       3.19      62.18     0.1329     0.0167                      14403002   76 
       3.19      72.36     0.0924     0.0116                      14403002   77 
       3.19      82.48     0.0696     0.0087                      14403002   78 
       3.19      82.48     0.0699     0.0088                      14403002   79 
       3.19      92.51     0.0539     0.0068                      14403002   80 
       3.19     112.36       0.04      0.005                      14403002   81 
       3.19     122.18     0.0348     0.0044                      14403002   82 
       3.19     131.93     0.0311     0.0039                      14403002   83 
       3.19     141.62     0.0283     0.0036                      14403002   84 
       3.19     148.37     0.0284     0.0036                      14403002   85 
        3.2      31.26     0.3458     0.0155                      14403002   86 
        3.2      41.62     0.2629     0.0118                      14403002   87 
        3.2      51.93     0.1933     0.0087                      14403002   88 
        3.2      62.18     0.1354     0.0061                      14403002   89 
        3.2      72.36     0.1007     0.0045                      14403002   90 
        3.2      82.48     0.0755     0.0034                      14403002   91 
        3.2      92.51     0.0622     0.0028                      14403002   92 
