ENTRY            F0210   20251210                             F103F0210000    1 
SUBENT        F0210001   20251210                             F103F0210001    1 
BIB                  9         16                                 F0210001    2 
TITLE      Reaction mechanism in 9Be(3He,alpha)8Be(O) and         F0210001    3 
           isoscalar giant resonances in 12C                      F0210001    4 
AUTHOR     (B.Bilwes,R.Bilwes,J.L.Ferrero,A.Garcia)               F0210001    5 
REFERENCE  (J,JPR,39,805,1978) in French                          F0210001    6 
INSTITUTE  (2FR STR,2SPNVAL)                                      F0210001    7 
FACILITY   (VDG,2FR STR)                                          F0210001    8 
DETECTOR   (SOLST) Two solid-state detectors on movable table     F0210001    9 
           and a fixed detector at 90. degr.                      F0210001   10 
SAMPLE     Thin foil of 9Be (2 ug/cm2) were evaporated on         F0210001   11 
           carbon backings (20 ug/cm2)                            F0210001   12 
ADD-RES     Analysis on optical model. Potential parameters       F0210001   13 
HISTORY    (19850111C)                                            F0210001   14 
           (20190718A) SD: Major corrections in all Subents.      F0210001   15 
           Data were re-digitized. Subent 006 was split in two.   F0210001   16 
           DATA-ERR -> ERR-SYS and moved to appropriated Subents. F0210001   17 
           (20251210U) SD: Small corrections in all Subents.      F0210001   18 
ENDBIB              16          0                                 F0210001   19 
COMMON               1          3                                 F0210001   20 
E-LVL                                                             F0210001   21 
MEV                                                               F0210001   22 
 0.0                                                              F0210001   23 
ENDCOMMON            3          0                                 F0210001   24 
ENDSUBENT           23          0                                 F021000199999 
SUBENT        F0210002   20251210                             F103F0210002    1 
BIB                  4          7                                 F0210002    2 
REACTION   (4-BE-9(HE3,A)4-BE-8,PAR,DA)                           F0210002    3 
ERR-ANALYS (ERR-S) Statistical error                              F0210002    4 
           (ERR-SYS) Systematic error                             F0210002    5 
STATUS     (CURVE,,B.Bilwes+,J,JPR,39,805,1978) Fig.3             F0210002    6 
HISTORY    (20190718A) SD: SF9=EXP deleted from REACTION code.    F0210002    7 
           DATA-ERR1->ERR-S. Data re-digitized. ERR-ANALYS updatedF0210002    8 
           (20251210U) SD: STATUS updated.                        F0210002    9 
ENDBIB               7          0                                 F0210002   10 
COMMON               4          3                                 F0210002   11 
EN-ERR     ERR-SYS    EN-ERR-DIG ERR-DIG                          F0210002   12 
EN         ANG-CM     DATA-CM    ERR-SYS    ERR-S                 F0210003   20 
MEV        ADEG       MB/SR      PER-CENT   MB/SR                 F0210003   21 
        4.0      23.59     0.5249        17.                      F0210003   22 
        4.0      34.39     0.4705        17.                      F0210003   23 
        4.0      39.35     0.5861        17.     0.0506           F0210003   24 
        4.0      45.89     0.5715        17.                      F0210003   25 
        4.0      55.98     0.6039        17.                      F0210003   26 
        4.0      66.96     0.6181        17.                      F0210003   27 
        4.0      78.11     0.6252        17.                      F0210003   28 
        4.0      88.37     0.6865        17.     0.0398           F0210003   29 
        4.0      93.50     0.6177        17.     0.0723           F0210003   30 
        4.0      98.28     0.6863        17.                      F0210003   31 
        4.0     108.01     0.6066        17.     0.0470           F0210003   32 
        4.0     108.19     0.5704        17.                      F0210003   33 
        4.0     108.19     0.5198        17.     0.0398           F0210003   34 
        4.0     118.45     0.4835        17.     0.0434           F0210003   35 
        4.0     127.65     0.5122        17.                      F0210003   36 
        4.0     136.68     0.6133        17.                      F0210003   37 
        4.0     136.86     0.5880        17.                      F0210003   38 
        4.0     137.04     0.6639        17.                      F0210003   39 
        4.0     146.08     0.8626        17.                      F0210003   40 
        4.0     146.43     0.8265        17.                      F0210003   41 
        4.0     154.04     0.8806        17.                      F0210003   42 
        4.0     163.24     0.7575        17.                      F0210003   43 
        4.0     172.08     0.5006        17.                      F0210003   44 
        4.3      22.89     0.7223        17.     0.0500           F0210003   45 
        4.3      33.87     0.8363        17.     0.1000           F0210003   46 
        4.3      45.19     0.7718        17.     0.0679           F0210003   47 
        4.3      55.99     0.9358        17.     0.0429           F0210003   48 
        4.3      66.78     0.7391        17.     0.0536           F0210003   49 
        4.3      77.93     0.7638        17.     0.0500           F0210003   50 
        4.3      78.10     0.6960        17.     0.0429           F0210003   51 
        4.3      78.10     0.7281        17.     0.0607           F0210003   52 
        4.3      87.85     0.8779        17.     0.0429           F0210003   53 
        4.3      98.46     0.7740        17.     0.0393           F0210003   54 
        4.3      98.63     0.7312        17.     0.0429           F0210003   55 
        4.3      98.98     0.7062        17.     0.0393           F0210003   56 
        4.3     107.83     0.6702        17.     0.0464           F0210003   57 
        4.3     118.08     0.3914        17.     0.0786           F0210003   58 
        4.3     127.65     0.5805        17.     0.0393           F0210003   59 
        4.3     136.68     0.7017        17.     0.0357           F0210003   60 
        4.3     144.30     0.7693        17.     0.0464           F0210003   61 
        4.3     154.56     0.7405        17.     0.0500           F0210003   62 
        4.3     163.22     0.6010        17.     0.0393           F0210003   63 
        4.3     172.24     0.4330        17.     0.0536           F0210003   64 
        4.6      17.22     0.5364        20.     0.2238           F0210003   65 
        4.6      23.07     0.6625        20.     0.2419           F0210003   66 
        4.6      23.24     0.5759        20.     0.2815           F0210003   67 
        4.6      23.41     0.4856        20.     0.2708           F0210003   68 
        4.6      34.06     0.8860        20.     0.0217           F0210003   69 
        4.6      34.06     0.8282        20.     0.0650           F0210003   70 
        4.6      34.06     0.9329        20.     0.0505           F0210003   71 
        4.6      45.02     0.7340        20.     0.0686           F0210003   72 
        4.6      55.83     0.8961        20.     0.0506           F0210003   73 
        4.6      56.19     0.9177        20.     0.0975           F0210003   74 
        4.6      66.62     0.8740        20.     0.0542           F0210003   75 
        4.6      77.59     0.8376        20.     0.0866           F0210003   76 
        4.6      77.60     0.8773        20.     0.0469           F0210003   77 
        4.6      77.60     0.9278        20.     0.0650           F0210003   78 
        4.6      87.86     0.8552        20.     0.0794           F0210003   79 
        4.6      98.47     0.7899        20.     0.0578           F0210003   80 
        4.6      98.83     0.8260        20.     0.0542           F0210003   81 
        4.6     108.53     0.4683        20.     0.1264           F0210003   82 
        4.6     108.71     0.4141        20.     0.1191           F0210003   83 
        4.6     109.06     0.3563        20.     0.1336           F0210003   84 
        4.6     118.07     0.1936        20.     0.1372           F0210003   85 
        4.6     128.00     0.5109        20.     0.0433           F0210003   86 
        4.6     136.70     0.7453        20.     0.0650           F0210003   87 
        4.6     145.72     0.6872        20.     0.0722           F0210003   88 
        4.6     154.40     0.7808        20.     0.0866           F0210003   89 
        4.6     158.46     0.6760        20.     0.0397           F0210003   90 
        4.6     163.23     0.6144        20.     0.0614           F0210003   91 
        4.6     163.41     0.5783        20.     0.0722           F0210003   92 
        4.6     172.06     0.3686        20.                      F0210003   93 
        5.0      23.40     0.2249        15.                      F0210003   94 
        5.0      34.90     0.2673        15.                      F0210003   95 
        5.0      40.57     0.3526        15.     0.0534           F0210003   96 
        5.0      46.23     0.2458        15.                      F0210003   97 
        5.0      57.20     0.2064        15.                      F0210003   98 
        5.0      67.64     0.1991        15.                      F0210003   99 
        5.0      72.95     0.2809        15.                      F0210003  100 
        5.0      78.09     0.3271        15.                      F0210003  101 
        5.0      89.06     0.4123        15.     0.0356           F0210003  102 
        5.0      99.15     0.3409        15.                      F0210003  103 
        5.0     109.41     0.2517        15.                      F0210003  104 
        5.0     119.14     0.1982        15.                      F0210003  105 
        5.0     128.87     0.2265        15.                      F0210003  106 
        5.0     133.13     0.3687        15.     0.0498           F0210003  107 
        5.0     137.91     0.3686        15.     0.0391           F0210003  108 
        5.0     141.98     0.3792        15.     0.0356           F0210003  109 
        5.0     147.29     0.4254        15.                      F0210003  110 
        5.0     155.43     0.3932        15.                      F0210003  111 
        5.0     155.60     0.3541        15.                      F0210003  112 
        5.0     164.27     0.2650        15.                      F0210003  113 
        5.0     172.76     0.0513        15.                      F0210003  114 
        7.0      23.79     0.4476        20.                      F0210003  115 
        7.0      35.46     0.3015        20.                      F0210003  116 
        7.0      46.95     0.1946        20.                      F0210003  117 
        7.0      58.12     0.3541        20.                      F0210003  118 
        7.0      58.12     0.3896        20.                      F0210003  119 
        7.0      69.10     0.5064        20.                      F0210003  120 
        7.0      80.77     0.3675        20.                      F0210003  121 
        7.0      88.36     0.1719        20.                      F0210003  122 
        7.0     100.77     0.3171        20.                      F0210003  123 
        7.0     100.94     0.2780        20.                      F0210003  124 
        7.0     111.03     0.2599        20.                      F0210003  125 
        7.0     120.59     0.3023        20.                      F0210003  126 
        7.0     129.60     0.1954        20.                      F0210003  127 
        7.0     134.92     0.2876        20.                      F0210003  128 
        7.0     138.82     0.3372        20.                      F0210003  129 
        7.0     147.32     0.4506        20.     0.1137           F0210003  130 
ENDDATA            111          0                                 F0210003  131 
ENDSUBENT          130          0                                 F021000399999 
SUBENT        F0210004   20251210                             F103F0210004    1 
BIB                  6         11                                 F0210004    2 
REACTION   (4-BE-9(HE3,A)4-BE-8,PAR,IPA)                          F0210004    3 
ANALYSIS   (INTAD)                                                F0210004    4 
ERR-ANALYS (DATA-ERR) Total uncertainty                           F0210004    5 
FLAG       (1.) data from other authors were used for cr.sect.    F0210004    6 
           calculations after normalizing to data at 4.MeV        F0210004    7 
STATUS     (CURVE,,B.Bilwes+,J,JPR,39,805,1978) Fig.5             F0210004    8 
           (DEP,F0210003) Angular distributions                   F0210004    9 
HISTORY    (20190718A) SD: SF6=DA -> IPA; SF8=IPA and SF9=EXP     F0210004   10 
           were deleted from REACTION code.                       F0210004   11 
           Data re-digitized. DATA-ERR1 -> DATA-ERR.              F0210004   12 
           (20251210U) SD: STATUS updated.                        F0210004   13 
ENDBIB              11          0                                 F0210004   14 
COMMON               4          3                                 F0210004   15 
ANG-MIN    ANG-MAX    ANG-ERR-D  ERR-DIG                          F0210004   16 
ADEG       ADEG       ADEG       MB                               F0210004   17 
   20.0      130.0      0.01       0.012                          F0210004   18 
ENDCOMMON            3          0                                 F0210004   19 
DATA                 4          9                                 F0210004   20 
EN         DATA       DATA-ERR   FLAG                             F0210004   21 
MEV        MB         MB         NO-DIM                           F0210004   22 
        2.0      1.275      0.287         1.                      F0210004   23 
        3.0      3.868      0.846         1.                      F0210004   24 
        4.0      5.630      0.990                                 F0210004   25 
        4.3      7.217      1.141                                 F0210004   26 
        4.6      6.990      1.504                                 F0210004   27 
        5.0      4.670      0.657                                 F0210004   28 
        7.0      3.055      0.642                                 F0210004   29 
        9.0      1.832      0.197         1.                      F0210004   30 
       10.0      1.659      0.196         1.                      F0210004   31 
ENDDATA             11          0                                 F0210004   32 
ENDSUBENT           31          0                                 F021000499999 
SUBENT        F0210005   20251210                             F103F0210005    1 
BIB                  4          9                                 F0210005    2 
REACTION   (4-BE-9(HE3,A)4-BE-8,PAR,DA,,LEG/RS)                   F0210005    3 
ERR-ANALYS (DATA-ERR) Relative error                              F0210005    4 
STATUS     (TABLE,,B.Bilwes+,J,JPR,39,805,1978) Table 1           F0210005    5 
           (COREL,F0210006) Leg. coef. with numb=0                F0210005    6 
           (DEP,F0210003) Angular distributions                   F0210005    7 
HISTORY    (20190718A) SD: SF8=LEG -> LEG/RS; SF9=EXP deleted     F0210005    8 
           from REACTION code. Data values restored from Tbl.     F0210005    9 
           STATUS updated. DATA-ERR1 -> DATA-ERR.                 F0210005   10 
           (20251210U) SD: STATUS updated. NUMBER-CM -> NUMBER.   F0210005   11 
ENDBIB               9          0                                 F0210005   12 
NOCOMMON             0          0                                 F0210005   13 
DATA                 4         24                                 F0210005   14 
EN         NUMBER     DATA-CM    DATA-ERR                         F0210005   15 
MEV        NO-DIM     NO-DIM     NO-DIM                           F0210005   16 
        4.0         1.     -0.123      0.022                      F0210005   17 
        4.0         2.      0.027      0.030                      F0210005   18 
        4.0         3.     -0.281      0.040                      F0210005   19 
        4.0         4.      0.080      0.040                      F0210005   20 
        4.0         5.      0.144      0.048                      F0210005   21 
        4.0         6.     -0.431      0.052                      F0210005   22 
        4.3         1.      0.152      0.028                      F0210005   23 
        4.3         2.     -0.062      0.038                      F0210005   24 
        4.3         3.     -0.222      0.050                      F0210005   25 
        4.3         4.      0.115      0.056                      F0210005   26 
        4.3         5.     -0.030      0.070                      F0210005   27 
        4.3         6.     -0.378      0.073                      F0210005   28 
        4.6         1.      0.204      0.047                      F0210005   29 
        4.6         2.     -0.127      0.074                      F0210005   30 
        4.6         3.     -0.396      0.088                      F0210005   31 
        4.6         4.      0.027      0.090                      F0210005   32 
        4.6         5.      0.155      0.103                      F0210005   33 
        4.6         6.     -0.478      0.086                      F0210005   34 
        5.0         1.     -0.128      0.025                      F0210005   35 
        5.0         2.     -0.123      0.036                      F0210005   36 
        5.0         3.     -0.074      0.042                      F0210005   37 
        5.0         4.      0.038      0.050                      F0210005   38 
        5.0         5.      0.073      0.052                      F0210005   39 
        5.0         6.     -0.597      0.056                      F0210005   40 
ENDDATA             26          0                                 F0210005   41 
ENDSUBENT           40          0                                 F021000599999 
SUBENT        F0210006   20251210                             F103F0210006    1 
BIB                  4          7                                 F0210006    2 
REACTION   (4-BE-9(HE3,A)4-BE-8,PAR,SIG,,D4PI)                    F0210006    3 
ERR-ANALYS (DATA-ERR) Relative error                              F0210006    4 
STATUS     (TABLE,,B.Bilwes+,J,JPR,39,805,1978) Table 1           F0210006    5 
           (COREL,F0210005) Legendre coefficients                 F0210006    6 
HISTORY    (20190718T) SD: Part of Subent 005.                    F0210006    7 
           (20251210A) SD: SF6=DA -> SIG; SF8=LEG -> D4PI in      F0210006    8 
           REACTION code. STATUS updated. NUMBER-CM -> NUMBER.    F0210006    9 
ENDBIB               7          0                                 F0210006   10 
NOCOMMON             0          0                                 F0210006   11 
DATA                 3          4                                 F0210006   12 
EN         DATA-CM    DATA-ERR                                    F0210006   13 
MEV        MB/SR      MB/SR                                       F0210006   14 
        4.0      0.598      0.008                                 F0210006   15 
        4.3      0.729      0.013                                 F0210006   16 
        4.6      0.716      0.020                                 F0210006   17 
        5.0      0.475      0.007                                 F0210006   18 
ENDDATA              6          0                                 F0210006   19 
ENDSUBENT           18          0                                 F021000699999 
ENDENTRY             6          0                                 F021099999999 
