ENTRY            F0795   20251225                             F107F0795000    1 
SUBENT        F0795001   20251225                             F107F0795001    1 
BIB                 10         14                                 F0795001    2 
TITLE      Study of the 19F(p,gamma)20Ne radiative capture        F0795001    3 
           reaction from 0.2-1.2 MeV                              F0795001    4 
AUTHOR     (K.M.Subotic,R.Ostojic,B.Z.Stepancic)                  F0795001    5 
INSTITUTE  (3SRBBKB)                                              F0795001    6 
REFERENCE  (J,NP/A,331,491,1979)                                  F0795001    7 
FACILITY   (CCW,3SRBBKB) The 1.5 MV.                              F0795001    8 
DETECTOR   (NAICR) 7.6*7.6 cm NaI(TI) crystal.                    F0795001    9 
           (GELI) 24 cm3 and 36 cm3 Ge(Li) detectors.             F0795001   10 
SAMPLE     The targets were prepared by evaporating CaF2 onto     F0795001   11 
           copper foil.                                           F0795001   12 
METHOD     (GSPEC)                                                F0795001   13 
ERR-ANALYS (ERR-S) Statistical error                              F0795001   14 
HISTORY    (20061120C)                                            F0795001   15 
           (20251225U) SD: Small corrections in all Subents.      F0795001   16 
ENDBIB              14          0                                 F0795001   17 
COMMON               1          3                                 F0795001   18 
ERR-S                                                             F0795001   19 
PER-CENT                                                          F0795001   20 
 10.                                                              F0795001   21 
ENDCOMMON            3          0                                 F0795001   22 
ENDSUBENT           21          0                                 F079500199999 
SUBENT        F0795002   20251225                             F107F0795002    1 
BIB                  3          4                                 F0795002    2 
REACTION   (9-F-19(P,G)10-NE-20,PAR,DA,,REL)                      F0795002    3 
            No information about units.                           F0795002    4 
STATUS     (CURVE,,K.M.Subotic+,J,NP/A,331,491,1979) Fig.1        F0795002    5 
HISTORY    (20251225U) SD: STATUS updated.                        F0795002    6 
ENDBIB               4          0                                 F0795002    7 
COMMON               2          3                                 F0795002    8 
EN-ERR-DIG ERR-DIG                                                F0795002    9 
KEV        ARB-UNITS                                              F0795002   10 
        2.5      0.031                                            F0795002   11 
ENDCOMMON            3          0                                 F0795002   12 
DATA                 4        130                                 F0795002   13 
E-LVL      ANG-CM     EN         DATA-CM                          F0795002   14 
MEV        ADEG       KEV        ARB-UNITS                        F0795002   15 
       1.63         0.      291.4      0.813                      F0795002   16 
       1.63         0.      311.9      0.773                      F0795002   17 
       1.63         0.      326.8      0.845                      F0795002   18 
       1.63         0.      332.5      1.177                      F0795002   19 
       1.63         0.      338.3      6.361                      F0795002   20 
       1.63         0.      344.2      7.249                      F0795002   21 
       1.63         0.      362.4      1.284                      F0795002   22 
       1.63         0.      388.3      0.835                      F0795002   23 
       1.63         0.      434.8      0.754                      F0795002   24 
       1.63         0.      470.2      0.712                      F0795002   25 
       1.63         0.      487.4      2.005                      F0795002   26 
       1.63         0.      493.4      3.004                      F0795002   27 
       1.63         0.      501.8      0.596                      F0795002   28 
       1.63         0.      526.0      0.592                      F0795002   29 
       1.63         0.      550.3      0.774                      F0795002   30 
       1.63         0.      578.2      0.732                      F0795002   31 
       1.63         0.      587.7      1.286                      F0795002   32 
       1.63         0.      599.0      1.618                      F0795002   33 
       1.63         0.      615.6      1.134                      F0795002   34 
       1.63         0.      627.1      1.873                      F0795002   35 
       1.63         0.      636.8      3.057                      F0795002   36 
       1.63         0.      641.6      1.198                      F0795002   37 
       1.63         0.      644.4      85.27                      F0795002   38 
       1.63         0.      644.6     177.77                      F0795002   39 
       1.63         0.      659.6     260.48                      F0795002   40 
       1.63         0.      670.6     3941.6                      F0795002   41 
       1.63         0.      676.7     4292.9                      F0795002   42 
       1.63         0.      680.6     1933.9                      F0795002   43 
       1.63         0.      681.5     1628.8                      F0795002   44 
       1.63         0.      684.5     648.09                      F0795002   45 
       1.63         0.      689.7     370.40                      F0795002   46 
       1.63         0.      698.8     222.08                      F0795002   47 
       1.63         0.      728.5     73.015                      F0795002   48 
       1.63         0.      758.4     44.198                      F0795002   49 
       1.63         0.      790.1     43.062                      F0795002   50 
       1.63         0.      816.3     60.626                      F0795002   51 
       1.63         0.      844.5     115.12                      F0795002   52 
       1.63         0.      850.2     179.67                      F0795002   53 
       1.63         0.      867.3     373.31                      F0795002   54 
       1.63         0.      879.9     1344.1                      F0795002   55 
       1.63         0.      881.5     1196.1                      F0795002   56 
       1.63         0.      897.3     483.24                      F0795002   57 
       1.63         0.      899.0     325.93                      F0795002   58 
       1.63         0.      915.7     260.58                      F0795002   59 
       1.63         0.      932.5     259.98                      F0795002   60 
       1.63         0.      949.7     509.11                      F0795002   61 
       1.63         0.      956.7     203.61                      F0795002   62 
       1.63         0.      964.0     92.348                      F0795002   63 
       1.63         0.      975.3     91.948                      F0795002   64 
       1.63         0.      988.3     91.480                      F0795002   65 
       1.63         0.     1005.2     90.879                      F0795002   66 
       1.63         0.     1023.8     80.962                      F0795002   67 
       1.63         0.     1042.5     61.794                      F0795002   68 
       1.63         0.     1061.2     51.877                      F0795002   69 
       1.63         0.     1089.3     87.874                      F0795002   70 
       1.63         0.     1095.1     217.17                      F0795002   71 
       1.63         0.     1100.8     327.96                      F0795002   72 
       1.63         0.     1108.0      124.2                      F0795002   73 
       1.63         0.     1121.1     105.24                      F0795002   74 
       1.63         0.     1132.4     169.58                      F0795002   75 
       1.63        90.      291.5      0.795                      F0795002   76 
       1.63        90.      313.6      0.680                      F0795002   77 
       1.63        90.      337.7      0.751                      F0795002   78 
       1.63        90.      340.6      1.159                      F0795002   79 
       1.63        90.      342.8      6.257                      F0795002   80 
       1.63        90.      345.6      6.851                      F0795002   81 
       1.63        90.      362.1      1.565                      F0795002   82 
       1.63        90.      389.5      0.817                      F0795002   83 
       1.63        90.      439.4      0.698                      F0795002   84 
       1.63        90.      474.6      0.655                      F0795002   85 
