ENTRY            F0256   20251211                             F104F0256000    1 
SUBENT        F0256001   20251211                             F104F0256001    1 
BIB                  7         10                                 F0256001    2 
TITLE      Nuclear matter density effects in monopole transitions.F0256001    3 
AUTHOR     (M.Pignanelli,S.Micheletti,R.De Leo,S.Brandenburg,     F0256001    4 
           M.N.Harakeh)                                           F0256001    5 
INSTITUTE  (2ITYMIL,2ITYBAU,2NEDKVI)                              F0256001    6 
REFERENCE  (J,PR/C,33,40,1986)                                    F0256001    7 
FACILITY   (ISOCY,2ITYMIL)                                        F0256001    8 
DETECTOR   (MAGSP)The QMG/2 magnetic spectrograph.                F0256001    9 
HISTORY    (20041001C)                                            F0256001   10 
           (20251211U) SD: Small corrections in all Subents.      F0256001   11 
           Accuracy of digitized data presentation revised.       F0256001   12 
ENDBIB              10          0                                 F0256001   13 
COMMON               1          3                                 F0256001   14 
ERR-DIG                                                           F0256001   15 
PER-CENT                                                          F0256001   16 
 0.2                                                              F0256001   17 
ENDCOMMON            3          0                                 F0256001   18 
ENDSUBENT           17          0                                 F025600199999 
SUBENT        F0256002   20251211                             F104F0256002    1 
BIB                  3          3                                 F0256002    2 
REACTION   (12-MG-24(A,INL)12-MG-24,PAR,DA)                       F0256002    3 
STATUS     (CURVE,,M.Pignanelli+,J,PR/C,33,40,1986) Figs 1,9      F0256002    4 
HISTORY    (20251211U) SD: STATUS updated.                        F0256002    5 
ENDBIB               3          0                                 F0256002    6 
COMMON               1          3                                 F0256002    7 
ANG-ERR-D                                                         F0256002    8 
ADEG                                                              F0256002    9 
 0.17                                                             F0256002   10 
ENDCOMMON            3          0                                 F0256002   11 
DATA                 4        113                                 F0256002   12 
       6.43       120.      44.05  9.340E-02                      F0256002  115 
       6.43       120.      46.30  6.452E-02                      F0256002  116 
       6.43       120.      48.57  5.006E-02                      F0256002  117 
       6.43       120.      51.19  4.196E-02                      F0256002  118 
       6.43       120.      53.27  2.956E-02                      F0256002  119 
       6.43       120.      55.19  2.294E-02                      F0256002  120 
       6.43       120.      57.63  1.712E-02                      F0256002  121 
       6.43       120.      59.88  1.206E-02                      F0256002  122 
       6.43       120.      62.31  7.706E-03                      F0256002  123 
       6.43       120.      63.88  6.465E-03                      F0256002  124 
       6.43       120.      66.98  2.544E-03                      F0256002  125 
       6.43       120.      70.29  1.722E-03                      F0256002  126 
       6.43       120.      72.89  1.166E-03                      F0256002  127 
ENDDATA            115          0                                 F0256002  128 
ENDSUBENT          127          0                                 F025600299999 
SUBENT        F0256003   20251211                             F104F0256003    1 
BIB                  3          3                                 F0256003    2 
REACTION   (6-C-12(P,EL)6-C-12,,DA,,RTH)                          F0256003    3 
STATUS     (CURVE,,M.Pignanelli+,J,PR/C,33,40,1986) Fig. 4        F0256003    4 
HISTORY    (20251211U) SD: STATUS updated.                        F0256003    5 
ENDBIB               3          0                                 F0256003    6 
COMMON               2          3                                 F0256003    7 
EN         ANG-ERR-D                                              F0256003    8 
MEV        ADEG                                                   F0256003    9 
  35.0      0.32                                                  F0256003   10 
ENDCOMMON            3          0                                 F0256003   11 
DATA                 2         34                                 F0256003   12 
ANG-CM     DATA                                                   F0256003   13 
ADEG       NO-DIM                                                 F0256003   14 
       8.62  3.259E+00                                            F0256003   15 
      15.16  8.506E+00                                            F0256003   16 
      20.19  1.554E+01                                            F0256003   17 
      26.45  2.065E+01                                            F0256003   18 
      31.14  2.209E+01                                            F0256003   19 
      36.26  2.212E+01                                            F0256003   20 
      40.59  1.842E+01                                            F0256003   21 
      44.95  1.513E+01                                            F0256003   22 
      46.93  1.377E+01                                            F0256003   23 
      52.42  1.366E+01                                            F0256003   24 
      58.29  1.648E+01                                            F0256003   25 
      62.98  1.934E+01                                            F0256003   26 
      68.09  2.146E+01                                            F0256003   27 
      73.18  2.230E+01                                            F0256003   28 
      78.29  2.234E+01                                            F0256003   29 
      82.63  2.051E+01                                            F0256003   30 
      87.75  1.748E+01                                            F0256003   31 
      92.49  1.491E+01                                            F0256003   32 
      98.02  1.332E+01                                            F0256003   33 
     102.31  1.236E+01                                            F0256003   34 
     108.23  1.158E+01                                            F0256003   35 
     113.46  1.138E+01                                            F0256003   36 
     118.52  1.086E+01                                            F0256003   37 
     122.47  1.055E+01                                            F0256003   38 
     127.14  9.790E+00                                            F0256003   39 
     131.81  9.523E+00                                            F0256003   40 
     136.67  9.262E+00                                            F0256003   41 
     141.72  9.178E+00                                            F0256003   42 
     146.46  9.181E+00                                            F0256003   43 
     151.19  9.271E+00                                            F0256003   44 
     155.42  8.604E+00                                            F0256003   45 
     160.25  8.134E+00                                            F0256003   46 
     164.91  7.135E+00                                            F0256003   47 
     170.01  6.257E+00                                            F0256003   48 
ENDDATA             36          0                                 F0256003   49 
ENDSUBENT           48          0                                 F025600399999 
SUBENT        F0256004   20251211                             F104F0256004    1 
BIB                  3          3                                 F0256004    2 
REACTION   (12-MG-24(P,EL)12-MG-24,,DA,,RTH)                      F0256004    3 
STATUS     (CURVE,,M.Pignanelli+,J,PR/C,33,40,1986) Fig. 4        F0256004    4 
HISTORY    (20251211U) SD: STATUS updated.                        F0256004    5 
ENDBIB               3          0                                 F0256004    6 
COMMON               2          3                                 F0256004    7 
EN         ANG-ERR-D                                              F0256004    8 
MEV        ADEG                                                   F0256004    9 
  35.0      0.32                                                  F0256004   10 
ENDCOMMON            3          0                                 F0256004   11 
DATA                 2         30                                 F0256004   12 
ANG-CM     DATA                                                   F0256004   13 
ADEG       NO-DIM                                                 F0256004   14 
      19.04  8.046E+00                                            F0256004   15 
      22.57  8.271E+00                                            F0256004   16 
      26.51  8.048E+00                                            F0256004   17 
      32.05  6.888E+00                                            F0256004   18 
      37.21  5.761E+00                                            F0256004   19 
      42.67  6.796E+00                                            F0256004   20 
      49.70  8.470E+00                                            F0256004   21 
      55.97  9.033E+00                                            F0256004   22 
      61.88  8.670E+00                                            F0256004   23 
      68.20  7.627E+00                                            F0256004   24 
      71.37  6.897E+00                                            F0256004   25 
      74.53  6.469E+00                                            F0256004   26 
      78.08  6.381E+00                                            F0256004   27 
      83.57  6.590E+00                                            F0256004   28 
      88.28  6.932E+00                                            F0256004   29 
      93.40  6.776E+00                                            F0256004   30 
     100.09  6.474E+00                                            F0256004   31 
     106.41  5.748E+00                                            F0256004   32 
     112.33  5.174E+00                                            F0256004   33 
     117.85  4.943E+00                                            F0256004   34 
     124.14  4.944E+00                                            F0256004   35 
     130.03  5.060E+00                                            F0256004   36 
     136.73  4.790E+00                                            F0256004   37 
     142.64  4.535E+00                                            F0256004   38 
     148.15  4.412E+00                                            F0256004   39 
     153.67  4.215E+00                                            F0256004   40 
     158.00  4.102E+00                                            F0256004   41 
     162.33  3.954E+00                                            F0256004   42 
     166.68  3.592E+00                                            F0256004   43 
     171.02  3.400E+00                                            F0256004   44 
ENDDATA             32          0                                 F0256004   45 
ENDSUBENT           44          0                                 F025600499999 
SUBENT        F0256005   20251211                             F104F0256005    1 
BIB                  3          3                                 F0256005    2 
REACTION   (14-SI-28(P,EL)14-SI-28,,DA,,RTH)                      F0256005    3 
STATUS     (CURVE,,M.Pignanelli+,J,PR/C,33,40,1986) Fig. 4        F0256005    4 
HISTORY    (20251211U) SD: STATUS updated.                        F0256005    5 
ENDBIB               3          0                                 F0256005    6 
COMMON               2          3                                 F0256005    7 
EN         ANG-ERR-D                                              F0256005    8 
MEV        ADEG                                                   F0256005    9 
  35.0      0.32                                                  F0256005   10 
ENDCOMMON            3          0                                 F0256005   11 
DATA                 2         25                                 F0256005   12 
ANG-CM     DATA                                                   F0256005   13 
ADEG       NO-DIM                                                 F0256005   14 
      14.98  2.578E+00                                            F0256005   15 
      20.81  4.507E+00                                            F0256005   16 
      27.52  3.912E+00                                            F0256005   17 
      33.54  1.888E+00                                            F0256005   18 
      39.44  2.060E+00                                            F0256005   19 
      45.20  5.612E+00                                            F0256005   20 
      51.84  8.507E+00                                            F0256005   21 
      59.33  8.161E+00                                            F0256005   22 
      67.28  5.172E+00                                            F0256005   23 
      72.45  3.673E+00                                            F0256005   24 
      78.36  3.677E+00                                            F0256005   25 
      84.23  4.762E+00                                            F0256005   26 
      90.90  5.501E+00                                            F0256005   27 
      96.83  4.773E+00                                            F0256005   28 
     102.39  3.539E+00                                            F0256005   29 
     109.15  2.374E+00                                            F0256005   30 
     115.10  1.811E+00                                            F0256005   31 
     122.20  1.617E+00                                            F0256005   32 
     130.09  1.574E+00                                            F0256005   33 
     136.01  1.467E+00                                            F0256005   34 
     142.31  1.428E+00                                            F0256005   35 
     147.82  1.471E+00                                            F0256005   36 
     153.33  1.559E+00                                            F0256005   37 
     160.04  1.392E+00                                            F0256005   38 
     166.38  1.141E+00                                            F0256005   39 
ENDDATA             27          0                                 F0256005   40 
ENDSUBENT           39          0                                 F025600599999 
SUBENT        F0256006   20251211                             F104F0256006    1 
BIB                  4          4                                 F0256006    2 
REACTION   (12-MG-24(P,INL)12-MG-24,PAR,DA)                       F0256006    3 
ERR-ANALYS (DATA-ERR) No information about uncertainties          F0256006    4 
STATUS     (CURVE,,M.Pignanelli+,J,PR/C,33,40,1986) Figs 5,8      F0256006    5 
HISTORY    (20251211U) SD: STATUS updated.                        F0256006    6 
ENDBIB               4          0                                 F0256006    7 
COMMON               1          3                                 F0256006    8 
ANG-ERR-D                                                         F0256006    9 
ADEG                                                              F0256006   10 
  0.3                                                             F0256006   11 
ENDCOMMON            3          0                                 F0256006   12 
DATA                 5        198                                 F0256006   13 
E-LVL      EN         ANG-CM     DATA-CM    DATA-ERR              F0256006   14 
MEV        MEV        ADEG       MB/SR      MB/SR                 F0256006   15 
       1.37        35.       15.8  2.087E+01                      F0256006   16 
       1.37        35.       21.2  1.973E+01                      F0256006   17 
       1.37        35.       25.8  1.892E+01                      F0256006   18 
       1.37        35.       31.2  1.763E+01                      F0256006   19 
       1.37        35.       37.0  1.510E+01                      F0256006   20 
       1.37        35.       41.6  9.879E+00                      F0256006   21 
       1.37        35.       46.3  6.284E+00                      F0256006   22 
       1.37        35.       52.1  4.737E+00                      F0256006   23 
       1.37        35.       61.7  3.727E+00                      F0256006   24 
       1.37        35.       67.5  3.523E+00                      F0256006   25 
       1.37        35.       72.4  3.475E+00                      F0256006   26 
       1.37        35.       77.1  2.695E+00                      F0256006   27 
       1.37        35.       82.9  1.575E+00                      F0256006   28 
       1.37        35.       87.1  1.170E+00                      F0256006   29 
       1.37        35.       92.9  9.074E-01                      F0256006   30 
       1.37        35.       97.1  7.341E-01                      F0256006   31 
       1.37        35.      102.2  5.940E-01                      F0256006   32 
       1.37        35.      107.5  5.536E-01                      F0256006   33 
       1.37        35.      112.9  5.461E-01                      F0256006   34 
       1.37        35.      123.0  2.974E-01                      F0256006   35 
       1.37        35.      133.0  1.974E-01                      F0256006   36 
       1.37        35.      141.8  1.948E-01                      F0256006   37 
       1.37        35.      151.4  3.023E-01                      F0256006   38 
       1.37        35.      161.4  2.447E-01                      F0256006   39 
       6.43       24.8       10.2  1.982E+00                      F0256006   40 
       6.43       24.8       15.4  1.294E+00                      F0256006   41 
       6.43       24.8       19.7  7.235E-01                      F0256006   42 
       6.43       24.8       25.9  3.078E-01                      F0256006   43 
       6.43       24.8       30.6  1.875E-01  1.539E-01           F0256006   44 
       6.43       24.8       35.8  1.452E-01  1.419E-01           F0256006   45 
       6.43       24.8       40.9  1.557E-01                      F0256006   46 
       6.43       24.8       47.8  1.728E-01                      F0256006   47 
       6.43       24.8       51.6  1.643E-01                      F0256006   48 
       6.43       24.8       56.7  1.273E-01                      F0256006   49 
       6.43       24.8       61.9  7.623E-01                      F0256006   50 
       6.43       24.8       66.1  6.430E-01                      F0256006   51 
       6.43       24.8       71.8  5.333E-01                      F0256006   52 
       6.43       24.8       77.3  5.718E-01                      F0256006   53 
       6.43       24.8       81.1  5.164E-01                      F0256006   54 
       6.43       24.8       85.8  4.586E-01                      F0256006   55 
       6.43       24.8       90.9  4.003E-01                      F0256006   56 
       6.43       24.8       96.0  4.292E-01                      F0256006   57 
       6.43       24.8      102.0  4.225E-01                      F0256006   58 
       6.43       24.8      106.3  4.086E-01                      F0256006   59 
       6.43       24.8      111.8  4.234E-01                      F0256006   60 
       6.43       24.8      116.0  4.238E-01                      F0256006   61 
       6.43       24.8      122.1  3.765E-01                      F0256006   62 
       6.43       24.8      126.7  4.176E-01                      F0256006   63 
       6.43       24.8      137.3  6.761E-01                      F0256006   64 
       6.43       24.8      140.6  7.627E-01                      F0256006   65 
       6.43       24.8      145.7  8.608E-01                      F0256006   66 
       6.43       24.8      150.8  9.228E-01                      F0256006   67 
       6.43       24.8      156.4  9.400E-01                      F0256006   68 
       6.43       24.8      160.1  8.937E-01                      F0256006   69 
       6.43       24.8      164.3  8.072E-01                      F0256006   70 
       6.43       24.8      169.0  7.676E-01                      F0256006   71 
       6.43       27.7       17.5  6.838E-01                      F0256006   72 
       6.43       27.7       21.4  4.136E-01                      F0256006   73 
       6.43       27.7       26.2  1.737E-01                      F0256006   74 
       6.43       27.7       31.5  8.836E-01                      F0256006   75 
       6.43       27.7       38.8  1.902E-01                      F0256006   76 
       6.43       27.7       42.0  2.077E-01                      F0256006   77 
       6.43       27.7       46.7  1.940E-01                      F0256006   78 
       6.43       27.7       51.5  9.364E-01                      F0256006   79 
       6.43       27.7       56.7  5.378E-01                      F0256006   80 
       6.43       27.7       62.0  2.882E-01                      F0256006   81 
       6.43       27.7       67.1  2.512E-01                      F0256006   82 
       6.43       27.7       71.8  2.114E-01                      F0256006   83 
       6.43       27.7       77.0  1.631E-01                      F0256006   84 
       6.43       27.7       82.1  1.551E-01                      F0256006   85 
       6.43       27.7       86.2  2.237E-01                      F0256006   86 
       6.43       27.7       92.1  4.412E-01                      F0256006   87 
       6.43       27.7       96.7  5.734E-01                      F0256006   88 
       6.43       27.7      101.3  6.831E-01                      F0256006   89 
       6.43       27.7      106.0  7.333E-01                      F0256006   90 
       6.43       27.7      111.6  6.392E-01                      F0256006   91 
       6.43       27.7      116.8  4.602E-01                      F0256006   92 
       6.43       27.7      120.1  3.488E-01                      F0256006   93 
       6.43       27.7      124.9  2.262E-01                      F0256006   94 
       6.43       27.7      129.9  2.515E-01                      F0256006   95 
       6.43       27.7      135.4  4.097E-01                      F0256006   96 
       6.43       27.7      139.5  6.013E-01                      F0256006   97 
       6.43       27.7      144.6  8.233E-01                      F0256006   98 
       6.43       27.7      149.2  1.147E-01                      F0256006   99 
       6.43       27.7      153.8  1.148E-01                      F0256006  100 
       6.43       27.7      159.4  1.131E-01                      F0256006  101 
       6.43       29.5       18.0  6.325E-01                      F0256006  102 
       6.43       29.5       22.3  3.695E-01                      F0256006  103 
       6.43       29.5       23.8  2.313E-01                      F0256006  104 
       6.43       29.5       26.7  1.722E-01                      F0256006  105 
       6.43       29.5       31.9  1.157E-01                      F0256006  106 
       6.43       29.5       38.3  1.885E-01                      F0256006  107 
       6.43       29.5       42.5  2.059E-01                      F0256006  108 
       6.43       29.5       46.7  1.561E-01                      F0256006  109 
       6.43       29.5       51.5  9.121E-01                      F0256006  110 
       6.43       29.5       56.3  4.719E-01                      F0256006  111 
       6.43       29.5       62.0  2.758E-01                      F0256006  112 
       6.43       29.5       66.6  2.810E-01                      F0256006  113 
       6.43       29.5       71.8  2.580E-01                      F0256006  114 
       6.43       29.5       77.8  2.249E-01                      F0256006  115 
       6.43       29.5       82.0  2.101E-01                      F0256006  116 
       6.43       29.5       86.2  2.636E-01                      F0256006  117 
       6.43       29.5       92.1  4.296E-01                      F0256006  118 
       6.43       29.5       96.8  5.299E-01                      F0256006  119 
       6.43       29.5      101.8  5.993E-01                      F0256006  120 
       6.43       29.5      106.5  5.502E-01                      F0256006  121 
       6.43       29.5      111.2  5.321E-01                      F0256006  122 
       6.43       29.5      116.8  4.107E-01                      F0256006  123 
       6.43       29.5      121.1  3.060E-01                      F0256006  124 
       6.43       29.5      125.8  2.055E-01                      F0256006  125 
       6.43       29.5      130.9  2.406E-01                      F0256006  126 
       6.43       29.5      135.9  3.656E-01                      F0256006  127 
       6.43       29.5      140.5  5.555E-01                      F0256006  128 
       6.43       29.5      146.0  7.477E-01                      F0256006  129 
       6.43       29.5      149.7  9.220E-01                      F0256006  130 
       6.43       29.5      154.3  1.007E-01                      F0256006  131 
       6.43       29.5      159.9  9.409E-01                      F0256006  132 
       6.43       35.2       16.9  4.542E-01                      F0256006  133 
       6.43       35.2       22.5  2.462E-01                      F0256006  134 
       6.43       35.2       26.2  2.067E-01  2.062E-01           F0256006  135 
       6.43       35.2       31.3  2.142E-01  2.137E-01           F0256006  136 
       6.43       35.2       36.9  2.181E-01  2.176E-01           F0256006  137 
       6.43       35.2       41.6  1.290E-01  1.287E-01           F0256006  138 
       6.43       35.2       46.8  5.570E-01  1.056E+01           F0256006  139 
       6.43       35.2       51.9  4.438E-01                      F0256006  140 
       6.43       35.2       57.6  3.074E-01                      F0256006  141 
       6.43       35.2       62.2  2.970E-01                      F0256006  142 
       6.43       35.2       66.9  3.540E-01                      F0256006  143 
       6.43       35.2       72.0  4.074E-01                      F0256006  144 
       6.43       35.2       78.0  4.449E-01                      F0256006  145 
       6.43       35.2       82.7  4.078E-01                      F0256006  146 
       6.43       35.2       87.4  3.939E-01                      F0256006  147 
       6.43       35.2       92.0  4.778E-01                      F0256006  148 
       6.43       35.2       96.7  4.697E-01                      F0256006  149 
       6.43       35.2      101.8  4.459E-01                      F0256006  150 
       6.43       35.2      106.9  4.308E-01                      F0256006  151 
       6.43       35.2      111.6  3.681E-01                      F0256006  152 
       6.43       35.2      121.4  1.996E-01                      F0256006  153 
       6.43       35.2      130.7  1.863E-01                      F0256006  154 
       6.43       35.2      140.5  3.044E-01                      F0256006  155 
       6.43       35.2      150.7  5.153E-01                      F0256006  156 
       6.43       35.2      159.5  4.725E-01                      F0256006  157 
       6.43       39.9       11.3  8.126E-01                      F0256006  158 
       6.43       39.9       16.5  2.663E-01                      F0256006  159 
       6.43       39.9       21.8  9.359E-01                      F0256006  160 
       6.43       39.9       26.8  1.882E-01                      F0256006  161 
       6.43       39.9       32.8  2.534E-01                      F0256006  162 
       6.43       39.9       38.0  2.022E-01                      F0256006  163 
       6.43       39.9       42.7  1.478E-01                      F0256006  164 
       6.43       39.9       48.4  4.288E-01                      F0256006  165 
       6.43       39.9       53.2  1.794E-01                      F0256006  166 
       6.43       39.9       58.7  2.138E-01                      F0256006  167 
       6.43       39.9       63.4  2.981E-01                      F0256006  168 
       6.43       39.9       68.5  3.944E-01                      F0256006  169 
       6.43       39.9       74.5  4.867E-01                      F0256006  170 
       6.43       39.9       78.2  5.698E-01                      F0256006  171 
       6.43       39.9       82.4  5.802E-01                      F0256006  172 
       6.43       39.9       87.5  5.140E-01                      F0256006  173 
       6.43       39.9       92.2  5.420E-01                      F0256006  174 
       6.43       39.9       96.8  4.885E-01                      F0256006  175 
       6.43       39.9      101.5  3.764E-01                      F0256006  176 
       6.43       39.9      106.7  2.850E-01                      F0256006  177 
       6.43       39.9      111.8  2.481E-01                      F0256006  178 
       6.43       39.9      116.0  1.945E-01                      F0256006  179 
       6.43       39.9      121.2  1.946E-01                      F0256006  180 
       6.43       39.9      125.9  1.608E-01                      F0256006  181 
       6.43       39.9      131.0  1.527E-01                      F0256006  182 
       6.43       39.9      136.6  1.451E-01                      F0256006  183 
       6.43       39.9      140.3  1.477E-01                      F0256006  184 
       6.43       39.9      145.4  1.730E-01                      F0256006  185 
       6.43       39.9      149.6  1.990E-01                      F0256006  186 
       6.43       39.9      155.2  2.331E-01                      F0256006  187 
       6.43       39.9      160.3  2.374E-01                      F0256006  188 
       6.43       39.9      165.4  1.995E-01                      F0256006  189 
       6.43       49.5       12.2  4.006E-01                      F0256006  190 
       6.43       49.5       16.1  1.262E-01                      F0256006  191 
       6.43       49.5       21.1  2.047E-01                      F0256006  192 
       6.43       49.5       25.3  3.878E-01                      F0256006  193 
       6.43       49.5       29.0  4.086E-01                      F0256006  194 
       6.43       49.5       33.2  3.325E-01                      F0256006  195 
       6.43       49.5       37.4  2.276E-01                      F0256006  196 
       6.43       49.5       41.3  6.036E-01                      F0256006  197 
       6.43       49.5       47.5  2.733E-01                      F0256006  198 
       6.43       49.5       53.4  5.360E-01                      F0256006  199 
       6.43       49.5       59.5  7.070E-01                      F0256006  200 
       6.43       49.5       66.0  5.656E-01                      F0256006  201 
       6.43       49.5       72.5  6.172E-01                      F0256006  202 
